學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
112,私立,一般大學,1014,義守大學,學士班(日間),泰國,東協,82,28,54,82,28,54,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),塔吉克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),新加坡共和國,東協,3,1,2,2,0,2,1,1,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),摩洛哥王國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
112,私立,一般大學,1014,義守大學,學士班(日間),大韓民國(南韓),其他亞洲地區,5,4,1,1,1,0,4,3,1,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),巴拉圭,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),尼泊爾聯邦民主共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),吉爾吉斯,其他亞洲地區,22,10,12,22,10,12,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),吐瓦魯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),奈及利亞聯邦共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),帛琉共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),埃及阿拉伯共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),馬來西亞,東協,121,68,53,71,38,33,50,30,20,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),馬紹爾群島共和國,其他亞洲地區,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),斐濟群島共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),菲律賓共和國,東協,30,14,16,30,14,16,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),越南社會主義共和國,東協,138,41,97,137,41,96,1,0,1,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),聖露西亞,中南美洲,34,10,24,34,10,24,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),蒙古國,其他亞洲地區,14,6,8,14,6,8,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),澳門,港澳,52,39,13,0,0,0,0,0,0,52,39,13,0,0,0
112,私立,一般大學,1014,義守大學,學士班(日間),薩爾瓦多,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),吉爾吉斯,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),馬來西亞,東協,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),越南社會主義共和國,東協,51,12,39,51,12,39,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),蒙古國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
112,私立,一般大學,1014,義守大學,碩士班(日間),史瓦帝尼王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),印度尼西亞共和國,東協,13,5,8,13,5,8,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),香港,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
112,私立,一般大學,1014,義守大學,碩士班(日間),泰國,東協,36,7,29,36,7,29,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,博士班,大陸地區,大陸地區,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5
112,私立,一般大學,1014,義守大學,博士班,香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
112,私立,一般大學,1014,義守大學,博士班,越南社會主義共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
112,私立,一般大學,1014,義守大學,博士班,馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
