學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
112,公立,一般大學,0001,國立政治大學,03211056,傳播學院博士班,博士班,2,1,1,4.17
112,公立,一般大學,0001,國立政治大學,03213052,廣播電視學系,學士班(日間),7,1,6,3.38
112,公立,一般大學,0001,國立政治大學,03214051,新聞學系,學士班(日間),1,0,1,1.08
112,公立,一般大學,0001,國立政治大學,03214093,全球傳播與創新科技碩士學位學程,碩士班(日間),25,5,20,32.47
112,公立,一般大學,0001,國立政治大學,03222054,圖書資訊與檔案學研究所,碩士班(日間),1,0,1,1.49
112,公立,一般大學,0001,國立政治大學,03222054,圖書資訊與檔案學研究所,博士班,1,1,0,8.33
112,公立,一般大學,0001,國立政治大學,04111059,會計學系,學士班(日間),2,1,1,0.51
112,公立,一般大學,0001,國立政治大學,04121065,財務管理學系,博士班,1,1,0,8.33
112,公立,一般大學,0001,國立政治大學,04121068,金融學系,學士班(日間),6,1,5,2.32
112,公立,一般大學,0001,國立政治大學,04121068,金融學系,博士班,1,0,1,4.76
112,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,學士班(日間),3,2,1,1.36
112,公立,一般大學,0001,國立政治大學,04123069,風險管理與保險學系,碩士班(日間),1,1,0,1.33
112,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),5,5,0,1.99
112,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,學士班(日間),36,14,22,8.14
112,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,博士班,8,4,4,14.55
112,公立,一般大學,0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,碩士班(日間),45,22,23,36.00
112,公立,一般大學,0001,國立政治大學,04131091,創新國際學院學士班,學士班(日間),71,26,45,45.22
112,公立,一般大學,0001,國立政治大學,04134041,公共行政學系,碩士班(日間),1,0,1,0.96
112,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,學士班(日間),11,3,8,2.85
112,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,碩士班(日間),1,1,0,0.81
112,公立,一般大學,0001,國立政治大學,04143055,廣告學系,學士班(日間),8,1,7,3.36
112,公立,一般大學,0001,國立政治大學,04199072,科技管理與智慧財產研究所,碩士班(日間),2,1,1,1.23
112,公立,一般大學,0001,國立政治大學,04212073,法律學系,碩士班(日間),1,0,1,0.42
112,公立,一般大學,0001,國立政治大學,04212073,法律學系,博士班,1,1,0,2.27
112,公立,一般大學,0001,國立政治大學,05421079,統計學系,博士班,1,0,1,14.29
112,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,博士班,1,0,1,2.63
112,公立,一般大學,0001,國立政治大學,06131081,資訊科學系,學士班(日間),6,4,2,2.52
112,公立,一般大學,0001,國立政治大學,06131081,資訊科學系,碩士班(日間),2,1,1,1.20
112,公立,一般大學,0001,國立政治大學,06131082,社群網路與人智計算國際研究生博士學位學程,博士班,11,9,2,78.57
112,公立,一般大學,0002,國立清華大學,01111084,教育與學習科技學系,博士班,1,1,0,1.54
112,公立,一般大學,0002,國立清華大學,01121091,幼兒教育學系,學士班(日間),1,0,1,0.60
112,公立,一般大學,0002,國立清華大學,01121091,幼兒教育學系,碩士班(日間),1,0,1,1.49
112,公立,一般大學,0002,國立清華大學,01131085,數理教育研究所,碩士班(日間),1,1,0,1.39
112,公立,一般大學,0002,國立清華大學,01131105,英語教學系,學士班(日間),1,0,1,0.68
112,公立,一般大學,0002,國立清華大學,01131105,英語教學系,碩士班(日間),1,0,1,2.86
112,公立,一般大學,0002,國立清華大學,01141127,運動科學系,學士班(日間),1,0,1,0.50
112,公立,一般大學,0002,國立清華大學,02221006,歷史研究所,博士班,1,0,1,5.88
112,公立,一般大學,0002,國立清華大學,02222007,人類學研究所,碩士班(日間),3,1,2,6.00
112,公立,一般大學,0002,國立清華大學,02222007,人類學研究所,博士班,1,0,1,8.33
112,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,學士班(日間),5,0,5,2.62
112,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,碩士班(日間),1,0,1,2.86
112,公立,一般大學,0002,國立清華大學,02321001,台灣文學研究所,博士班,1,0,1,4.35
112,公立,一般大學,0002,國立清華大學,02321101,臺灣語言研究與教學研究所,博士班,1,0,1,4.76
112,公立,一般大學,0002,國立清華大學,02322003,中國文學系,學士班(日間),2,0,2,0.93
112,公立,一般大學,0002,國立清華大學,02322003,中國文學系,碩士班(日間),5,1,4,5.95
112,公立,一般大學,0002,國立清華大學,02322003,中國文學系,博士班,5,2,3,8.62
112,公立,一般大學,0002,國立清華大學,02323114,華文文學研究所,碩士班(日間),3,2,1,5.56
112,公立,一般大學,0002,國立清華大學,02399005,語言學研究所,碩士班(日間),3,2,1,10.00
112,公立,一般大學,0002,國立清華大學,02399005,語言學研究所,博士班,6,5,1,42.86
112,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),14,9,5,2.93
112,公立,一般大學,0002,國立清華大學,03121139,台北政經學院政治經濟碩士班,碩士班(日間),37,24,13,94.87
112,公立,一般大學,0002,國立清華大學,03131077,教育心理與諮商學系,學士班(日間),2,0,2,1.07
112,公立,一般大學,0002,國立清華大學,03131077,教育心理與諮商學系,碩士班(日間),5,1,4,3.65
112,公立,一般大學,0002,國立清華大學,03141012,社會學研究所,碩士班(日間),1,0,1,1.12
112,公立,一般大學,0002,國立清華大學,04131018,國際專業管理碩士班,碩士班(日間),49,18,31,71.01
112,公立,一般大學,0002,國立清華大學,04199017,科技管理研究所,碩士班(日間),2,0,2,3.08
112,公立,一般大學,0002,國立清華大學,04199017,科技管理研究所,博士班,1,1,0,4.00
112,公立,一般大學,0002,國立清華大學,04199022,服務科學研究所,博士班,11,10,1,78.57
112,公立,一般大學,0002,國立清華大學,04199023,科技管理學院學士班,學士班(日間),86,30,56,24.86
112,公立,一般大學,0002,國立清華大學,05121025,生命科學系,學士班(日間),2,1,1,0.95
112,公立,一般大學,0002,國立清華大學,05121026,生物科技研究所,博士班,3,1,2,7.89
112,公立,一般大學,0002,國立清華大學,05121028,分子與細胞生物研究所,碩士班(日間),3,0,3,5.36
112,公立,一般大學,0002,國立清華大學,05121028,分子與細胞生物研究所,博士班,6,3,3,23.08
112,公立,一般大學,0002,國立清華大學,05121030,生物資訊與結構生物研究所,碩士班(日間),3,1,2,4.55
112,公立,一般大學,0002,國立清華大學,05121030,生物資訊與結構生物研究所,博士班,11,8,3,29.73
112,公立,一般大學,0002,國立清華大學,05121072,分子醫學研究所,碩士班(日間),1,1,0,2.22
112,公立,一般大學,0002,國立清華大學,05121072,分子醫學研究所,博士班,7,1,6,30.43
112,公立,一般大學,0002,國立清華大學,05211041,環境科技博士學位學程(台灣聯合大學系統),博士班,9,5,4,100.00
112,公立,一般大學,0002,國立清華大學,05311037,化學系,學士班(日間),3,2,1,1.07
112,公立,一般大學,0002,國立清華大學,05311037,化學系,碩士班(日間),1,1,0,0.47
112,公立,一般大學,0002,國立清華大學,05311037,化學系,博士班,36,26,10,43.90
112,公立,一般大學,0002,國立清華大學,05331038,物理學系,學士班(日間),2,2,0,0.69
112,公立,一般大學,0002,國立清華大學,05331038,物理學系,碩士班(日間),6,5,1,2.87
112,公立,一般大學,0002,國立清華大學,05331038,物理學系,博士班,12,10,2,14.63
112,公立,一般大學,0002,國立清華大學,05332039,天文研究所,碩士班(日間),2,1,1,9.52
112,公立,一般大學,0002,國立清華大學,05332039,天文研究所,博士班,10,6,4,55.56
112,公立,一般大學,0002,國立清華大學,05411043,數學系,學士班(日間),1,0,1,0.38
112,公立,一般大學,0002,國立清華大學,05411043,數學系,碩士班(日間),2,2,0,3.64
112,公立,一般大學,0002,國立清華大學,05421044,統計學研究所,碩士班(日間),1,1,0,1.96
112,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,學士班(日間),2,2,0,0.33
112,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,碩士班(日間),5,5,0,1.12
112,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,博士班,4,1,3,5.26
112,公立,一般大學,0002,國立清華大學,06131122,資訊安全研究所,碩士班(日間),2,1,1,3.08
112,公立,一般大學,0002,國立清華大學,06134046,資訊系統與應用研究所,碩士班(日間),30,21,9,19.48
112,公立,一般大學,0002,國立清華大學,06134046,資訊系統與應用研究所,博士班,2,2,0,8.70
112,公立,一般大學,0002,國立清華大學,06134048,社群網路與人智計算國際研究生博士學位學程,博士班,12,7,5,92.31
112,公立,一般大學,0002,國立清華大學,07111057,化學工程學系,學士班(日間),3,2,1,1.21
112,公立,一般大學,0002,國立清華大學,07111057,化學工程學系,碩士班(日間),16,2,14,7.69
112,公立,一般大學,0002,國立清華大學,07111057,化學工程學系,博士班,26,17,9,31.71
112,公立,一般大學,0002,國立清華大學,07112058,材料科學工程學系,學士班(日間),1,1,0,0.22
112,公立,一般大學,0002,國立清華大學,07112058,材料科學工程學系,碩士班(日間),1,0,1,0.31
112,公立,一般大學,0002,國立清華大學,07112058,材料科學工程學系,博士班,21,13,8,18.58
112,公立,一般大學,0002,國立清華大學,07112071,工學院學士班,學士班(日間),13,8,5,7.47
112,公立,一般大學,0002,國立清華大學,07131068,核子工程與科學研究所,碩士班(日間),2,1,1,3.92
112,公立,一般大學,0002,國立清華大學,07131068,核子工程與科學研究所,博士班,2,1,1,10.53
112,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,學士班(日間),3,3,0,0.60
112,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,碩士班(日間),2,2,0,0.49
112,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,博士班,10,7,3,13.70
112,公立,一般大學,0002,國立清華大學,07141050,電子工程研究所,碩士班(日間),1,1,0,0.47
112,公立,一般大學,0002,國立清華大學,07141050,電子工程研究所,博士班,3,3,0,8.11
112,公立,一般大學,0002,國立清華大學,07141052,光電工程研究所,碩士班(日間),2,1,1,1.38
112,公立,一般大學,0002,國立清華大學,07141052,光電工程研究所,博士班,5,3,2,20.00
112,公立,一般大學,0002,國立清華大學,07141054,通訊工程研究所,碩士班(日間),1,1,0,0.60
112,公立,一般大學,0002,國立清華大學,07141054,通訊工程研究所,博士班,4,3,1,21.05
112,公立,一般大學,0002,國立清華大學,07141055,電機資訊學院學士班,學士班(日間),84,66,18,27.45
112,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,學士班(日間),2,2,0,0.43
112,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,碩士班(日間),8,6,2,2.20
112,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,博士班,4,3,1,5.63
112,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,學士班(日間),4,2,2,1.37
112,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,碩士班(日間),1,0,1,0.47
112,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,博士班,8,4,4,19.51
112,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,學士班(日間),5,0,5,2.86
112,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,碩士班(日間),4,3,1,3.96
112,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,博士班,11,5,6,21.57
112,公立,一般大學,0002,國立清華大學,07193065,生物醫學工程研究所,碩士班(日間),2,0,2,4.08
112,公立,一般大學,0002,國立清華大學,07194059,奈米工程與微系統研究所,碩士班(日間),13,10,3,20.97
112,公立,一般大學,0002,國立清華大學,07194059,奈米工程與微系統研究所,博士班,18,14,4,41.86
112,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,碩士班(日間),2,2,0,0.93
112,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,博士班,26,20,6,32.91
112,公立,一般大學,0002,國立清華大學,09121073,醫學科學系,學士班(日間),2,0,2,1.32
112,公立,一般大學,0002,國立清華大學,99999074,跨院國際博士班學位學程,博士班,23,11,12,16.79
112,公立,一般大學,0002,國立清華大學,99999074,跨院國際碩士學位學程,碩士班(日間),14,2,12,37.84
112,公立,一般大學,0002,國立清華大學,99999120,清華學院國際學士班,學士班(日間),190,99,91,80.85
112,公立,一般大學,0003,國立臺灣大學,01131001,華語教學碩士學位學程,碩士班(日間),12,5,7,22.22
112,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,碩士班(日間),2,1,1,9.52
112,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,博士班,2,0,2,10.53
112,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,學士班(日間),2,0,2,1.21
112,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,碩士班(日間),1,0,1,2.50
112,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,博士班,1,0,1,7.69
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,學士班(日間),5,2,3,1.94
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,碩士班(日間),5,3,2,7.04
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,博士班,3,2,1,6.38
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,學士班(日間),4,1,3,2.09
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,碩士班(日間),4,1,3,10.26
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,博士班,1,1,0,6.25
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,學士班(日間),5,3,2,2.60
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,碩士班(日間),1,1,0,2.00
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,博士班,4,2,2,12.50
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,學士班(日間),23,8,15,3.96
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,碩士班(日間),9,3,6,13.43
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,博士班,3,2,1,20.00
112,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,碩士班(日間),4,1,3,8.16
112,公立,一般大學,0003,國立臺灣大學,02312010,翻譯碩士學位學程,碩士班(日間),7,2,5,11.48
112,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,碩士班(日間),2,1,1,4.44
112,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,博士班,1,0,1,4.17
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,學士班(日間),45,19,26,17.65
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,碩士班(日間),19,6,13,23.17
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,博士班,10,6,4,24.39
112,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,碩士班(日間),7,5,2,20.00
112,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,博士班,4,2,2,28.57
112,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,學士班(日間),47,21,26,7.21
112,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,博士班,1,1,0,4.76
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,學士班(日間),16,6,10,2.21
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士班(日間),22,15,7,17.60
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,博士班,6,4,2,15.38
112,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,學士班(日間),12,2,10,3.92
112,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,碩士班(日間),1,0,1,0.87
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,學士班(日間),4,1,3,1.83
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,碩士班(日間),1,0,1,2.27
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,博士班,2,1,1,13.33
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,學士班(日間),5,4,1,3.27
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,博士班,1,1,0,6.25
112,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,碩士班(日間),6,3,3,3.26
112,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,博士班,6,4,2,19.35
112,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,學士班(日間),1,0,1,0.47
112,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,碩士班(日間),1,0,1,1.37
112,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,學士班(日間),5,2,3,0.90
112,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),3,2,1,3.09
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,學士班(日間),17,8,9,3.23
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,碩士班(日間),1,0,1,0.68
112,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,碩士班(日間),7,1,6,5.22
112,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,博士班,3,2,1,6.82
112,公立,一般大學,0003,國立臺灣大學,04131028,管理學院企業管理碩士專班,碩士班(日間),86,48,38,46.74
112,公立,一般大學,0003,國立臺灣大學,04131029,工商管理學系,學士班(日間),14,5,9,2.99
112,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,碩士班(日間),1,1,0,0.69
112,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,博士班,1,1,0,2.13
112,公立,一般大學,0003,國立臺灣大學,04134022,公共事務研究所,碩士班(日間),1,0,1,2.17
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,學士班(日間),18,4,14,2.20
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,碩士班(日間),9,0,9,1.90
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,博士班,5,1,4,11.36
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,學士班(日間),13,2,11,5.20
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,碩士班(日間),1,1,0,1.22
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,博士班,1,1,0,2.94
112,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,碩士班(日間),2,2,0,3.17
112,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,博士班,5,3,2,23.81
112,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,學士班(日間),3,2,1,2.34
112,公立,一般大學,0003,國立臺灣大學,05121044,生物科技研究所,碩士班(日間),7,6,1,21.21
112,公立,一般大學,0003,國立臺灣大學,05121044,生物科技研究所,博士班,6,3,3,25.00
112,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,碩士班(日間),2,2,0,3.92
112,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,博士班,14,6,8,28.57
112,公立,一般大學,0003,國立臺灣大學,05121046,分子與細胞生物學研究所,碩士班(日間),1,0,1,1.92
112,公立,一般大學,0003,國立臺灣大學,05121047,基因體與系統生物學學位學程,碩士班(日間),5,1,4,29.41
112,公立,一般大學,0003,國立臺灣大學,05121047,基因體與系統生物學學位學程,博士班,1,0,1,3.45
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,學士班(日間),14,3,11,6.51
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,碩士班(日間),1,0,1,0.91
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,博士班,1,1,0,2.78
112,公立,一般大學,0003,國立臺灣大學,05121179,生物科技與食品營養學士學位學程,學士班(日間),15,4,11,100.00
112,公立,一般大學,0003,國立臺灣大學,05199156,跨領域神經科學國際研究生博士學位學程,博士班,8,4,4,44.44
112,公立,一般大學,0003,國立臺灣大學,05199167,生物多樣性國際碩士學位學程,碩士班(日間),12,3,9,85.71
112,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,碩士班(日間),1,0,1,1.72
112,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,博士班,10,6,4,55.56
112,公立,一般大學,0003,國立臺灣大學,05291178,防災減害與韌性碩士學位學程,碩士班(日間),1,0,1,100.00
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,學士班(日間),1,1,0,0.36
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,碩士班(日間),1,1,0,0.34
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,博士班,24,11,13,19.35
112,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,碩士班(日間),2,1,1,2.78
112,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,博士班,13,5,8,29.55
112,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際博士學位學程,博士班,3,1,2,15.00
112,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際碩士學位學程,碩士班(日間),6,3,3,16.22
112,公立,一般大學,0003,國立臺灣大學,05321166,地球系統科學國際研究生博士學位學程,博士班,13,8,5,86.67
112,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,學士班(日間),1,0,1,0.63
112,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,博士班,2,0,2,6.45
112,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,博士班,5,4,1,27.78
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,學士班(日間),3,3,0,1.08
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,碩士班(日間),2,2,0,0.98
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,博士班,23,15,8,19.83
112,公立,一般大學,0003,國立臺灣大學,05331055,應用物理學研究所,博士班,2,2,0,5.88
112,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,博士班,2,1,1,25.00
112,公立,一般大學,0003,國立臺灣大學,05411059,數學系,學士班(日間),1,0,1,0.50
112,公立,一般大學,0003,國立臺灣大學,05411059,數學系,碩士班(日間),1,1,0,2.38
112,公立,一般大學,0003,國立臺灣大學,05411059,數學系,博士班,2,2,0,12.50
112,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,學士班(日間),3,0,3,1.22
112,公立,一般大學,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,碩士班(日間),4,3,1,2.99
112,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,學士班(日間),11,5,6,1.79
112,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,碩士班(日間),5,5,0,1.31
112,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,博士班,10,7,3,8.70
