學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
107,公立,一般大學,0013,國立中正大學,02322011,中國文學系,學士班(日間),179,57,122
107,公立,一般大學,0013,國立中正大學,02322011,中國文學系,博士班,36,18,18
107,公立,一般大學,0013,國立中正大學,02322011,中國文學系,碩士班(日間),32,12,20
107,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,博士班,14,6,8
107,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,碩士班(日間),35,13,22
107,公立,一般大學,0013,國立中正大學,03111017,經濟學系,學士班(日間),389,201,188
107,公立,一般大學,0013,國立中正大學,03111017,經濟學系國際經濟學博士班,博士班,9,7,2
107,公立,一般大學,0013,國立中正大學,03111017,經濟學系國際經濟學碩士班,碩士班(日間),77,45,32
107,公立,一般大學,0013,國立中正大學,03111017,經濟學系國際經濟學碩士在職專班,碩士在職專班,35,23,12
107,公立,一般大學,0013,國立中正大學,03121018,政治學系,學士班(日間),199,95,104
107,公立,一般大學,0013,國立中正大學,03121018,政治學系,碩士班(日間),19,10,9
107,公立,一般大學,0013,國立中正大學,03121018,政治學系政府與公共事務碩士在職專班,碩士在職專班,59,37,22
107,公立,一般大學,0013,國立中正大學,03122024,戰略暨國際事務研究所,碩士班(日間),32,17,15
107,公立,一般大學,0013,國立中正大學,03122024,戰略暨國際事務研究所戰略暨國家安全碩士在職專班,碩士在職專班,58,50,8
107,公立,一般大學,0013,國立中正大學,03131019,心理學系,學士班(日間),216,79,137
107,公立,一般大學,0013,國立中正大學,03131019,心理學系,博士班,15,7,8
107,公立,一般大學,0013,國立中正大學,03131019,心理學系,碩士班(日間),56,21,35
107,公立,一般大學,0013,國立中正大學,03131019,心理學系臨床心理學碩士班,碩士班(日間),41,14,27
107,公立,一般大學,0013,國立中正大學,03191025,勞工關係學系,學士班(日間),195,66,129
107,公立,一般大學,0013,國立中正大學,03191025,勞工關係學系,碩士班(日間),49,15,34
107,公立,一般大學,0013,國立中正大學,03191025,勞工關係學系,碩士在職專班,91,32,59
107,公立,一般大學,0013,國立中正大學,03199022,認知科學博士學位學程,博士班,9,2,7
107,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,學士班(日間),147,29,118
107,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,博士班,41,33,8
107,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,碩士班(日間),61,24,37
107,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,碩士在職專班,95,51,44
107,公立,一般大學,0013,國立中正大學,03211028,傳播學系,學士班(日間),204,47,157
107,公立,一般大學,0013,國立中正大學,03211028,傳播學系電訊傳播碩士班,碩士班(日間),56,16,40
107,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,學士班(日間),234,94,140
107,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,博士班,20,13,7
107,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,碩士班(日間),58,27,31
107,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,碩士在職專班,45,17,28
107,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系會計與法律數位學習碩士在職專班,碩士在職專班,58,18,40
107,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,學士班(日間),314,148,166
107,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,博士班,15,14,1
107,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,碩士班(日間),95,48,47
107,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,碩士在職專班,59,30,29
107,公立,一般大學,0013,國立中正大學,04121035,國際財務金融管理碩士學位學程,碩士班(日間),20,12,8
107,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,學士班(日間),331,152,179
107,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,博士班,49,43,6
107,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,碩士班(日間),87,35,52
107,公立,一般大學,0013,國立中正大學,04131033,企業管理學系行銷管理碩士班,碩士班(日間),30,11,19
107,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,碩士在職專班,78,40,38
107,公立,一般大學,0013,國立中正大學,04199038,高階主管管理碩士在職專班,碩士在職專班,42,27,15
107,公立,一般大學,0013,國立中正大學,04211039,法律學系,學士班(日間),342,122,220
107,公立,一般大學,0013,國立中正大學,04211039,法律學系,博士班,53,37,16
107,公立,一般大學,0013,國立中正大學,04211039,法律學系,碩士班(日間),163,81,82
107,公立,一般大學,0013,國立中正大學,04211039,法律學系,碩士在職專班,222,126,96
107,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,學士班(日間),214,88,126
107,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,碩士班(日間),98,49,49
107,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,碩士在職專班,62,31,31
107,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系,學士班(日間),154,78,76
107,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系分子生物博士班,博士班,12,9,3
107,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系分子生物碩士班,碩士班(日間),19,11,8
107,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系生物醫學碩士班,碩士班(日間),21,15,6
107,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,學士班(日間),196,115,81
107,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,博士班,12,9,3
107,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,碩士班(日間),117,69,48
107,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,學士班(日間),167,117,50
107,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系地震學博士班,博士班,5,4,1
107,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,碩士班(日間),28,23,5
107,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系地震學碩士班,碩士班(日間),16,15,1
107,公立,一般大學,0013,國立中正大學,05331067,物理學系,學士班(日間),192,171,21
107,公立,一般大學,0013,國立中正大學,05331067,物理學系,博士班,10,9,1
107,公立,一般大學,0013,國立中正大學,05331067,物理學系,碩士班(日間),61,56,5
107,公立,一般大學,0013,國立中正大學,05411049,數學系,學士班(日間),174,140,34
107,公立,一般大學,0013,國立中正大學,05411049,數學系數學科學博士班,博士班,1,1,0
107,公立,一般大學,0013,國立中正大學,05411049,數學系,碩士班(日間),13,8,5
107,公立,一般大學,0013,國立中正大學,05411049,數學系統計科學碩士班,碩士班(日間),28,20,8
107,公立,一般大學,0013,國立中正大學,05411049,數學系應用數學碩士班,碩士班(日間),24,18,6
107,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,學士班(日間),189,130,59
107,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,博士班,27,15,12
107,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,碩士班(日間),66,40,26
107,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系醫療資訊管理碩士班,碩士班(日間),28,9,19
107,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,碩士在職專班,73,44,29
107,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,學士班(日間),400,326,74
107,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,博士班,24,20,4
107,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,碩士班(日間),255,214,41
107,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系雲端計算與物聯網數位學習碩士在職專班,碩士在職專班,73,51,22
107,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,學士班(日間),198,150,48
107,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,博士班,9,7,2
107,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,碩士班(日間),102,70,32
107,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,學士班(日間),311,270,41
107,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,博士班,33,30,3
107,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,碩士班(日間),299,264,35
107,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,學士班(日間),181,144,37
107,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,博士班,5,4,1
107,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,碩士班(日間),116,100,16
107,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系通訊資訊數位學習碩士在職專班,碩士在職專班,2,1,1
107,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,學士班(日間),381,334,47
107,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,博士班,39,35,4
107,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,碩士班(日間),167,155,12
107,公立,一般大學,0013,國立中正大學,07151059,光機電整合工程研究所,碩士班(日間),54,50,4
107,公立,一般大學,0013,國立中正大學,07151071,前瞻製造系統博士學位學程,博士班,1,1,0
107,公立,一般大學,0013,國立中正大學,07151071,前瞻製造系統碩士學位學程,碩士班(日間),10,8,2
107,公立,一般大學,0013,國立中正大學,07199076,環境智能及智慧系統博士學位學程,博士班,1,1,0
107,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,學士班(日間),202,66,136
107,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,博士班,20,10,10
107,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,碩士班(日間),54,19,35
107,公立,一般大學,0013,國立中正大學,10141064,運動競技學系,學士班(日間),126,72,54
107,公立,一般大學,0013,國立中正大學,10141064,運動競技學系運動與休閒教育碩士班,碩士班(日間),41,20,21
107,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,學士班(日間),140,48,92
107,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,博士班,76,29,47
107,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,碩士班(日間),53,12,41
107,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系生命教育碩士在職專班,碩士在職專班,73,11,62
107,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系課程與教學碩士班(夜間班),碩士在職專班,57,9,48
107,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系學校行政領導碩士班,碩士在職專班,24,11,13
107,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所,博士班,50,20,30
107,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所,碩士班(日間),62,14,48
107,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所組織發展與領導碩士在職專班(夜間班),碩士在職專班,65,31,34
107,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系,學士班(日間),171,41,130
107,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系特殊教育博士班,博士班,32,16,16
107,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系特殊教育碩士班,碩士班(日間),37,6,31
107,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系聽力學與語言治療碩士班,碩士班(日間),57,9,48
107,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系特殊教育教學碩士班,碩士在職專班,36,7,29
107,公立,一般大學,0014,國立高雄師範大學,01114054,高階教育經營與行政管理馬來西亞境外碩士在職專班,碩士在職專班,14,8,6
107,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,學士班(日間),143,97,46
107,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,博士班,43,27,16
107,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,碩士班(日間),42,27,15
107,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系工業(生活)科技教學碩士班(暑期班),碩士在職專班,72,21,51
107,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系科技教育碩士在職專班,碩士在職專班,42,26,16
107,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,學士班(日間),203,138,65
107,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,碩士班(日間),55,39,16
107,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系體育教學碩士班(夜間班),碩士在職專班,20,12,8
107,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系體育碩士在職專班(週末班),碩士在職專班,81,42,39
107,公立,一般大學,0014,國立高雄師範大學,01141006,科學教育暨環境教育研究所科學教育博士班,博士班,54,38,16
107,公立,一般大學,0014,國立高雄師範大學,01141006,科學教育暨環境教育研究所,碩士班(日間),61,32,29
107,公立,一般大學,0014,國立高雄師範大學,01199011,性別教育博士學位學程,博士班,21,5,16
107,公立,一般大學,0014,國立高雄師範大學,01199011,性別教育研究所,碩士班(日間),53,10,43
107,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,學士班(日間),182,23,159
107,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,碩士班(日間),57,16,41
107,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系視覺設計碩士在職專班(夜間班),碩士在職專班,52,21,31
107,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,學士班(日間),126,74,52
107,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,碩士班(日間),20,11,9
107,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,學士班(日間),182,31,151
107,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,碩士班(日間),85,25,60
107,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,碩士在職專班,81,16,65
107,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系美術教學碩士班(夜間班),碩士在職專班,2,2,0
107,公立,一般大學,0014,國立高雄師範大學,02141055,藝術產業學士原住民專班,學士班(日間),49,14,35
107,公立,一般大學,0014,國立高雄師範大學,02151013,音樂學系,學士班(日間),119,29,90
107,公立,一般大學,0014,國立高雄師範大學,02151013,音樂學系,碩士班(日間),50,20,30
107,公立,一般大學,0014,國立高雄師範大學,02191014,跨領域藝術研究所,碩士班(日間),53,16,37
107,公立,一般大學,0014,國立高雄師範大學,02191047,表演藝術碩士學位學程,碩士在職專班,68,8,60
107,公立,一般大學,0014,國立高雄師範大學,02199025,文化創意設計碩士學位學程在職專班,碩士在職專班,62,14,48
107,公立,一般大學,0014,國立高雄師範大學,02299020,經學研究所,碩士班(日間),44,17,27
107,公立,一般大學,0014,國立高雄師範大學,02299020,經學研究所經學碩士在職專班,碩士在職專班,18,9,9
107,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,學士班(日間),335,72,263
107,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,博士班,35,19,16
107,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,碩士班(日間),58,12,46
107,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系英語教學碩士班(暑期班),碩士在職專班,28,4,24
107,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系應用英語碩士在職專班(夜間班),碩士在職專班,38,11,27
107,公立,一般大學,0014,國立高雄師範大學,02313002,華語文教學研究所,碩士班(日間),54,10,44
107,公立,一般大學,0014,國立高雄師範大學,02321015,臺灣歷史文化及語言研究所,碩士班(日間),62,23,39
107,公立,一般大學,0014,國立高雄師範大學,02321015,臺灣歷史文化及語言研究所臺灣研究碩士學位在職進修專班,碩士在職專班,37,13,24
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,學士班(日間),349,95,254
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,博士班,64,23,41
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,碩士班(日間),62,22,40
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系(中國文學),碩士在職專班,2,2,0
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系中國文學教學碩士班(暑期班),碩士在職專班,36,6,30
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系書法碩士學位在職進修專班,碩士在職專班,4,3,1
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系國文教學碩士班(夜間班),碩士在職專班,5,0,5
107,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系國文教學碩士班(暑期班),碩士在職專班,96,7,89
107,公立,一般大學,0014,國立高雄師範大學,03131026,諮商心理與復健諮商研究所諮商心理博士班,博士班,30,12,18
107,公立,一般大學,0014,國立高雄師範大學,03131026,諮商心理與復健諮商研究所,碩士班(日間),109,28,81
107,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,學士班(日間),161,86,75
107,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,博士班,26,19,7
107,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,碩士班(日間),30,16,14
107,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系地理教學碩士班(暑週班),碩士在職專班,10,4,6
107,公立,一般大學,0014,國立高雄師範大學,03143031,客家文化研究所,碩士班(日間),32,11,21
107,公立,一般大學,0014,國立高雄師範大學,03143052,東南亞學碩士在職學位學程,碩士在職專班,29,12,17
107,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,學士班(日間),133,42,91
107,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,碩士班(日間),28,11,17
107,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,碩士在職專班,63,31,32
107,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系經營管理碩士在職專班,碩士在職專班,56,46,10
107,公立,一般大學,0014,國立高雄師範大學,04199033,人力與知識管理研究所,碩士班(日間),29,9,20
107,公立,一般大學,0014,國立高雄師範大學,04199033,人力與知識管理研究所人力與知識管理碩士在職專班(夜間班),碩士在職專班,64,21,43
107,公立,一般大學,0014,國立高雄師範大學,05121034,生物科技系,學士班(日間),158,90,68
107,公立,一般大學,0014,國立高雄師範大學,05121034,生物科技系,碩士班(日間),47,23,24
107,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,學士班(日間),141,77,64
107,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,碩士班(日間),25,16,9
107,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,碩士在職專班,22,14,8
107,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系,學士班(日間),142,115,27
107,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系,博士班,10,8,2
107,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系,碩士班(日間),21,18,3
107,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系物理教學碩士班(暑週班),碩士在職專班,2,2,0
107,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,學士班(日間),297,241,56
107,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,碩士班(日間),39,25,14
107,公立,一般大學,0014,國立高雄師範大學,05411038,數學系數學教學碩士班(夜間班),碩士在職專班,1,1,0
107,公立,一般大學,0014,國立高雄師範大學,05411038,數學系數學教學碩士班(暑期班),碩士在職專班,51,25,26
107,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,學士班(日間),108,86,22
107,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,碩士班(日間),31,20,11
107,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,碩士在職專班,29,19,10
107,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系產業資訊與創新應用碩士在職專班,碩士在職專班,12,8,4
107,公立,一般大學,0014,國立高雄師範大學,07141041,電子工程學系,學士班(日間),163,140,23
107,公立,一般大學,0014,國立高雄師範大學,07141041,電子工程學系,碩士班(日間),20,16,4
107,公立,一般大學,0014,國立高雄師範大學,07141042,光電與通訊工程學系,學士班(日間),154,119,35
107,公立,一般大學,0014,國立高雄師範大學,07141042,光電與通訊工程學系,碩士班(日間),16,16,0
107,公立,一般大學,0014,國立高雄師範大學,07141044,工程國際碩士學位學程,碩士班(日間),1,1,0
107,公立,一般大學,0014,國立高雄師範大學,10141056,運動競技與產業原住民專班,學士班(日間),36,18,18
107,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,博士班,33,18,15
107,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,碩士班(日間),47,18,29
107,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所教育創新與人力發展碩士在職專班,碩士在職專班,74,15,59
107,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所教育與學校行政碩士學位班,碩士在職專班,10,3,7
107,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所教育學回流碩士在職專班,碩士在職專班,32,6,26
107,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所教育學暨學校行政馬來西亞境外碩士在職專班,碩士在職專班,22,13,9
107,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,學士班(日間),283,52,231
107,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,博士班,35,19,16
107,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,碩士班(日間),55,14,41
107,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系資賦優異教育碩士班,碩士班(日間),15,8,7
107,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系特殊教育碩士在職專班,碩士在職專班,56,9,47
107,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系特教教學碩士學位班,碩士在職專班,50,10,40
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系,博士班,120,88,32
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系,碩士班(日間),62,48,14
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系產業製程研發與資訊應用控制產業碩士專班,碩士班(日間),15,12,3
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系數位學習碩士班,碩士班(日間),13,10,3
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系技能指導專家教師教學碩士學位班,碩士在職專班,1,1,0
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系技職行政管理碩士在職專班,碩士在職專班,97,44,53
107,公立,一般大學,0015,國立彰化師範大學,01118007,工業教育與技術學系技職教育教學碩士學位班,碩士在職專班,64,51,13
107,公立,一般大學,0015,國立彰化師範大學,01131004,科學教育研究所,博士班,30,18,12
107,公立,一般大學,0015,國立彰化師範大學,01131004,科學教育研究所,碩士班(日間),36,21,15
107,公立,一般大學,0015,國立彰化師範大學,01131004,科學教育研究所數理創意教學及科普推廣碩士在職專班,碩士在職專班,19,15,4
107,公立,一般大學,0015,國立彰化師範大學,01131006,公共事務與公民教育學系,學士班(日間),119,35,84
107,公立,一般大學,0015,國立彰化師範大學,01131006,公共事務與公民教育學系,碩士班(日間),34,16,18
107,公立,一般大學,0015,國立彰化師範大學,01141007,工業教育與技術學系,學士班(日間),345,303,42
107,公立,一般大學,0015,國立彰化師範大學,01141011,運動學系,學士班(日間),249,165,84
107,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,學士班(日間),162,34,128
107,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,碩士班(日間),35,11,24
107,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系藝術教育碩士班,碩士班(日間),31,2,29
107,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系藝術教育教學碩士學位班,碩士在職專班,5,2,3
107,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系藝術教育學馬來西亞境外教師碩士在職專班,碩士在職專班,10,5,5
107,公立,一般大學,0015,國立彰化師範大學,02221023,歷史學研究所,碩士班(日間),29,22,7
107,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,學士班(日間),236,61,175
107,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,博士班,13,4,9
107,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,碩士班(日間),49,12,37
107,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系英語文教學碩士學位班,碩士在職專班,1,1,0
107,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系應用英語碩士在職專班,碩士在職專班,65,11,54
107,公立,一般大學,0015,國立彰化師範大學,02311021,兒童英語研究所,碩士班(日間),33,4,29
107,公立,一般大學,0015,國立彰化師範大學,02312022,翻譯研究所,碩士班(日間),40,12,28
107,公立,一般大學,0015,國立彰化師範大學,02321018,台灣文學研究所,碩士班(日間),28,10,18
107,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,學士班(日間),327,85,242
107,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,博士班,37,17,20
107,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,碩士班(日間),41,14,27
107,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系國語文教學碩士學位班,碩士在職專班,66,8,58
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,學士班(日間),346,101,245
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,博士班,44,7,37
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,碩士班(日間),107,36,71
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系婚姻與家族治療碩士班,碩士班(日間),20,5,15
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系心理健康與諮詢碩士在職專班,碩士在職專班,95,12,83
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系馬來西亞華文在職進修輔導與諮商境外碩士專班,碩士在職專班,22,8,14
107,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系輔導活動教學碩士學位班,碩士在職專班,18,0,18
107,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,學士班(日間),171,86,85
107,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系地理暨環境資源博士班,博士班,10,9,1
107,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,碩士班(日間),20,11,9
107,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系環境暨觀光遊憩碩士班,碩士班(日間),5,1,4
107,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系地理教學碩士學位班,碩士在職專班,7,5,2
107,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系,學士班(日間),349,107,242
107,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系,碩士班(日間),71,26,45
107,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系企業高階管理碩士在職專班,碩士在職專班,102,59,43
107,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,學士班(日間),157,45,112
107,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,博士班,64,42,22
107,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,碩士班(日間),57,22,35
107,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,學士班(日間),222,97,125
107,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,碩士班(日間),41,16,25
107,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系行銷與流通管理碩士班,碩士班(日間),26,7,19
107,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系國際企業經營管理碩士在職專班,碩士在職專班,113,66,47
107,公立,一般大學,0015,國立彰化師範大學,04131031,財務金融技術學系行政管理碩士在職專班,碩士在職專班,60,24,36
107,公立,一般大學,0015,國立彰化師範大學,04131031,財務金融技術學系商業教育教學碩士學位班,碩士在職專班,35,5,30
107,公立,一般大學,0015,國立彰化師範大學,04131033,人力資源管理研究所,博士班,19,10,9
107,公立,一般大學,0015,國立彰化師範大學,04131033,人力資源管理研究所,碩士班(日間),73,26,47
107,公立,一般大學,0015,國立彰化師範大學,04131033,人力資源管理研究所,碩士在職專班,60,15,45
107,公立,一般大學,0015,國立彰化師範大學,04134006,公共事務與公民教育學系公共事務與公民教育碩士在職專班,碩士在職專班,79,44,35
107,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,學士班(日間),182,75,107
107,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,碩士班(日間),35,17,18
107,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系生物技術碩士班,碩士班(日間),14,5,9
