學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
108,公立,一般大學,0001,國立政治大學,博士班,巴西聯邦共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,日本,其他亞洲地區,7,6,1,7,6,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,史瓦帝尼王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,布吉納法索,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,西班牙王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,肯亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,俄羅斯聯邦,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,美國,北美洲,12,7,5,10,6,4,2,1,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,英國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,泰國,東協,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,馬來西亞,東協,13,6,7,4,1,3,9,5,4,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,捷克共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,菲律賓共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,新加坡共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),大陸地區,大陸地區,245,86,159,0,0,0,0,0,0,0,0,0,245,86,159
108,公立,一般大學,0001,國立政治大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,18,7,11,18,7,11,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),巴西聯邦共和國,中南美洲,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),日本,其他亞洲地區,16,7,9,12,5,7,4,2,2,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),比利時王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),加拿大,北美洲,7,6,1,5,5,0,2,1,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),白俄羅斯共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),冰島共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),匈牙利共和國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),印度尼西亞共和國,東協,9,2,7,8,1,7,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),宏都拉斯共和國,中南美洲,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),委內瑞拉共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),波蘭共和國,歐洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),法國,歐洲,10,4,6,10,4,6,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),阿根廷,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,15,2,13,15,2,13,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),南非共和國,非洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),科索沃共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),英國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),香港,港澳,38,21,17,0,0,0,0,0,0,38,21,17,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),哥倫比亞共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),哥斯大黎加共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),泰國,東協,22,9,13,20,9,11,2,0,2,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),秘魯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),馬來西亞,東協,58,27,31,21,7,14,37,20,17,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),斯洛維尼亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),菲律賓共和國,東協,7,3,4,6,3,3,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),越南社會主義共和國,東協,13,2,11,12,2,10,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),愛爾蘭共和國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),瑞士聯邦,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),寮人民民主共和國(寮國),東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),墨西哥合眾國,中南美洲,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),澳門,港澳,23,16,7,0,0,0,0,0,0,23,16,7,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),薩爾瓦多,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),羅馬尼亞,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),土耳其共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),大韓民國(南韓),其他亞洲地區,39,22,17,35,20,15,4,2,2,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),厄瓜多共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),巴拉圭,中南美洲,7,3,4,6,2,4,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),巴拿馬共和國,中南美洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),尼加拉瓜,中南美洲,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),瓜地馬拉共和國,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),貝里斯,中南美洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),美國,北美洲,5,4,1,3,3,0,2,1,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),智利,中南美洲,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),新加坡共和國,東協,7,1,6,4,0,4,3,1,2,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),緬甸,東協,12,3,9,0,0,0,12,3,9,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),薩爾瓦多,中南美洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,大陸地區,大陸地區,138,63,75,0,0,0,0,0,0,0,0,0,138,63,75
108,公立,一般大學,0001,國立政治大學,博士班,大韓民國(南韓),其他亞洲地區,12,6,6,12,6,6,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,巴基斯坦,南亞,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,比利時王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,加拿大,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,尼加拉瓜,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,白俄羅斯共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,印度,南亞,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,印度尼西亞共和國,東協,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,拉脫維亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,波蘭共和國,歐洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,南非共和國,非洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,香港,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,埃及阿拉伯共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,烏克蘭,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,紐西蘭,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,斯洛伐克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,越南社會主義共和國,東協,13,3,10,13,3,10,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,蒙古國,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,澳大利亞,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,博士班,澳門,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),土耳其共和國,其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),厄瓜多共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),巴拉圭,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),巴拿馬共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),尼加拉瓜,中南美洲,10,4,6,9,3,6,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),瓜地馬拉共和國,中南美洲,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),貝里斯,中南美洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),美國,北美洲,27,18,9,26,18,8,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),捷克共和國,歐洲,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),斯洛伐克共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),智利,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),義大利共和國,歐洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),德意志聯邦共和國,歐洲,10,9,1,10,9,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,碩士班(日間),澳大利亞,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),大陸地區,大陸地區,18,2,16,0,0,0,0,0,0,0,0,0,18,2,16
108,公立,一般大學,0001,國立政治大學,學士班(日間),日本,其他亞洲地區,49,20,29,41,16,25,8,4,4,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),加拿大,北美洲,3,1,2,1,1,0,2,0,2,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),史瓦帝尼王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),印度尼西亞共和國,東協,69,23,46,12,5,7,57,18,39,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),多明尼加共和國,中南美洲,3,1,2,1,0,1,2,1,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),宏都拉斯共和國,中南美洲,15,3,12,15,3,12,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),法國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),阿根廷,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),南非共和國,非洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),香港,港澳,76,38,38,0,0,0,0,0,0,76,38,38,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),泰國,東協,9,2,7,3,1,2,6,1,5,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),馬來西亞,東協,216,63,153,11,4,7,205,59,146,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),越南社會主義共和國,東協,28,9,19,10,4,6,18,5,13,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),塞內加爾共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),墨西哥合眾國,中南美洲,3,1,2,1,0,1,2,1,1,0,0,0,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),澳門,港澳,114,53,61,0,0,0,0,0,0,114,53,61,0,0,0
108,公立,一般大學,0001,國立政治大學,學士班(日間),諾魯共和國,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,衣索比亞聯邦民主共和國,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,哈薩克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,美國,北美洲,10,8,2,9,7,2,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,埃及阿拉伯共和國,非洲,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,泰國,東協,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,塞爾維亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,德意志聯邦共和國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),史瓦帝尼王國,非洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),吉里巴斯共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),西班牙王國,歐洲,4,4,0,3,3,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),法國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),美國,北美洲,6,5,1,4,3,1,2,2,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),埃及阿拉伯共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),泰國,東協,18,2,16,17,2,15,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),馬來西亞,東協,51,23,28,19,9,10,32,14,18,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),菲律賓共和國,東協,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,碩士班(日間),薩爾瓦多,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),大陸地區,大陸地區,21,10,11,0,0,0,0,0,0,0,0,0,21,10,11
108,公立,一般大學,0002,國立清華大學,學士班(日間),大韓民國(南韓),其他亞洲地區,20,9,11,20,9,11,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),巴拉圭,中南美洲,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),印度,南亞,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),印度尼西亞共和國,東協,78,48,30,48,31,17,30,17,13,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),宏都拉斯共和國,中南美洲,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),委內瑞拉共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),波蘭共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),阿根廷,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),南非共和國,非洲,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),香港,港澳,65,35,30,0,0,0,0,0,0,65,35,30,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),哥斯大黎加共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),海地共和國,中南美洲,8,7,1,8,7,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),智利,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),越南社會主義共和國,東協,16,6,10,9,1,8,7,5,2,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),聖露西亞,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),蒙古國,其他亞洲地區,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),緬甸,東協,19,8,11,0,0,0,19,8,11,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),墨西哥合眾國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,學士班(日間),澳門,港澳,88,52,36,0,0,0,0,0,0,88,52,36,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,大陸地區,大陸地區,89,47,42,0,0,0,0,0,0,0,0,0,89,47,42
108,公立,一般大學,0002,國立清華大學,博士班,大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,厄瓜多共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,巴基斯坦,南亞,12,9,3,12,9,3,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,以色列,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,尼泊爾聯邦民主共和國,南亞,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,白俄羅斯共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,印度,南亞,181,139,42,181,139,42,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,印度尼西亞共和國,東協,11,6,5,11,6,5,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,宏都拉斯共和國,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
108,公立,一般大學,0002,國立清華大學,博士班,辛巴威共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
