學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
112,公立,一般大學,0020,國立東華大學,碩士班(日間),男,688,197,197,8,13,16,3,60,0,6,3,2,56,2,19,3,6,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士在職專班,男,186,105,105,1,2,2,0,52,0,9,0,0,17,0,18,0,4,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,男,233,56,56,4,1,0,0,18,0,5,2,0,13,0,9,0,4,0,0,0
112,公立,一般大學,0020,國立東華大學,學士班(日間),女,4150,187,187,39,4,62,8,23,3,2,0,6,0,9,24,2,5,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士班(日間),女,763,241,241,12,6,13,1,85,6,18,0,7,70,0,15,3,5,0,0,0
112,公立,一般大學,0020,國立東華大學,碩士在職專班,女,326,130,130,8,2,7,0,42,6,12,0,0,26,1,17,2,7,0,0,0
112,公立,一般大學,0020,國立東華大學,博士班,女,179,58,58,3,2,0,0,18,0,7,0,1,18,1,7,0,1,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),男,2337,88,88,10,3,41,4,8,0,0,4,5,0,1,10,2,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),男,392,69,69,2,1,15,0,29,0,1,0,0,15,0,5,1,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士在職專班,男,180,21,21,1,0,3,0,14,0,0,0,0,1,0,2,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,博士班,男,179,35,35,1,1,4,0,16,0,1,0,0,8,0,4,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,學士班(日間),女,2465,57,57,7,5,24,3,3,0,1,0,7,0,1,6,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),女,490,111,111,9,3,16,0,42,2,8,0,2,21,0,7,1,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,碩士在職專班,女,346,62,62,10,0,5,0,31,1,4,0,0,1,0,10,0,0,0,0,0
112,公立,一般大學,0021,國立暨南國際大學,博士班,女,167,52,52,6,0,6,0,21,3,6,0,0,3,0,7,0,0,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),男,3895,92,92,6,2,22,19,7,0,1,2,14,0,5,4,1,9,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),男,2815,188,188,10,8,17,1,57,0,2,2,16,29,10,18,7,11,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士在職專班,男,538,104,104,6,0,1,1,64,0,5,0,2,20,0,3,0,2,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,男,782,194,194,10,10,0,6,67,0,19,0,2,62,1,11,3,3,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),女,1698,55,55,9,4,9,7,3,0,0,0,13,0,5,4,0,1,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),女,1319,97,97,8,2,9,2,29,0,3,0,16,9,6,2,6,5,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,碩士在職專班,女,323,47,47,3,0,1,0,16,1,8,0,1,11,0,2,1,3,0,0,0
112,公立,技專校院,0022,國立臺灣科技大學,博士班,女,302,63,63,3,2,1,5,19,4,9,0,1,12,0,4,0,3,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),男,4126,141,139,12,10,40,24,22,0,1,8,9,0,7,2,4,0,2,0,2
112,公立,技專校院,0023,國立雲林科技大學,學士班(進修),男,119,11,11,0,0,2,1,6,0,0,0,2,0,0,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),男,1362,155,155,4,17,31,9,33,0,1,20,2,14,14,3,7,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,碩士在職專班,男,461,106,106,4,5,2,1,63,0,11,0,1,13,1,3,2,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,博士班,男,264,69,69,1,3,2,1,45,0,5,1,0,8,0,2,0,1,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(日間),女,2595,87,87,9,5,28,16,7,0,0,0,5,0,15,0,2,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,學士班(進修),女,129,6,6,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),女,782,118,118,10,21,16,10,37,2,3,0,3,12,1,1,2,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,碩士在職專班,女,339,81,81,2,10,0,2,39,1,15,0,0,6,0,5,1,0,0,0,0
112,公立,技專校院,0023,國立雲林科技大學,博士班,女,161,38,38,1,6,0,1,22,1,2,0,0,5,0,0,0,0,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,學士班(日間),男,4184,188,188,21,6,31,13,13,0,2,3,6,0,57,22,12,2,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,學士班(進修),男,823,46,46,3,0,3,2,13,0,0,6,0,0,11,7,1,0,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,碩士班(日間),男,645,117,117,6,6,6,0,32,0,3,0,0,7,35,12,4,6,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,碩士在職專班,男,148,57,57,2,2,0,0,38,0,2,0,0,3,3,6,1,0,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,博士班,男,161,33,33,4,0,0,0,8,0,5,0,0,5,3,3,1,4,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,學士班(日間),女,3378,153,153,28,9,34,9,5,2,2,0,2,0,48,9,3,2,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,學士班(進修),女,391,33,33,3,1,3,0,6,0,1,0,0,0,13,5,0,1,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,碩士班(日間),女,485,69,69,6,3,1,1,13,1,2,0,1,2,23,16,0,0,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,碩士在職專班,女,95,18,18,0,0,0,0,8,0,1,0,0,1,7,1,0,0,0,0,0
112,公立,技專校院,0024,國立屏東科技大學,博士班,女,84,15,15,0,0,1,0,4,0,3,0,0,2,2,0,0,3,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,五專,男,126,5,5,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,學士班(日間),男,4457,117,117,7,7,30,26,9,0,0,9,9,0,7,0,11,2,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,學士班(進修),男,984,20,20,0,4,4,2,5,0,0,1,2,0,0,0,2,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),男,2535,129,129,7,9,18,3,39,0,1,8,8,15,3,8,10,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,男,1110,120,120,7,0,0,0,99,0,4,0,1,5,0,3,0,1,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,博士班,男,558,90,90,5,2,2,0,48,0,8,1,3,15,0,6,0,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,五專,女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,學士班(日間),女,1936,50,50,12,1,14,4,2,0,0,0,5,0,5,2,2,3,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,學士班(進修),女,213,7,7,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),女,1023,70,70,6,2,7,1,23,1,3,0,1,14,3,4,3,2,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,女,494,59,59,5,1,0,0,43,1,4,0,1,2,0,2,0,0,0,0,0
112,公立,技專校院,0025,國立臺北科技大學,博士班,女,196,36,36,3,1,1,0,14,0,5,0,1,9,0,1,1,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,五專,男,39,6,6,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),男,661,47,47,2,1,8,4,5,0,0,1,17,3,3,0,3,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),男,378,103,102,3,10,0,1,18,0,3,4,13,39,0,11,0,0,1,0,1
112,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,男,64,18,18,0,4,0,0,4,0,1,0,0,7,0,2,0,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,博士班,男,46,15,15,1,1,0,1,3,0,2,0,2,5,0,0,0,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,五專,女,44,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),女,1136,90,90,14,6,9,4,10,0,0,0,35,5,4,1,2,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),女,644,229,229,10,20,3,3,55,4,3,0,22,92,1,12,4,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,女,129,38,38,1,1,0,0,7,5,4,0,2,14,0,4,0,0,0,0,0
112,公立,一般大學,0028,國立臺北藝術大學,博士班,女,72,27,27,7,1,0,0,8,2,2,0,5,2,0,0,0,0,0,0,0
112,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),男,681,49,47,5,2,11,3,4,0,0,3,4,0,2,1,2,10,2,0,2
112,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),男,554,46,46,2,4,4,0,15,0,1,3,4,0,1,1,0,11,0,0,0
112,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),男,281,79,75,0,1,2,1,23,0,2,3,5,25,0,0,2,11,4,0,4
112,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,男,159,35,35,2,2,0,0,17,0,2,1,1,7,0,1,0,2,0,0,0
112,公立,一般大學,0029,國立臺灣藝術大學,博士班,男,82,16,15,0,0,0,0,5,0,3,0,0,5,0,0,0,2,1,0,1
112,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),女,1726,83,82,10,3,15,3,10,0,0,0,12,0,2,0,10,17,1,0,1
112,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),女,1290,116,114,16,5,13,2,33,3,5,0,14,0,5,2,4,12,2,0,2
112,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),女,511,101,99,2,3,2,0,25,1,3,0,11,35,0,1,1,15,2,0,2
112,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,女,232,40,39,3,0,1,0,16,4,3,0,0,4,1,1,0,6,1,0,1
112,公立,一般大學,0029,國立臺灣藝術大學,博士班,女,76,19,19,1,0,0,0,6,1,2,0,1,7,0,0,0,1,0,0,0
112,公立,一般大學,0030,國立臺東大學,學士班(日間),男,1857,117,73,16,8,24,8,7,0,0,1,2,0,2,2,3,0,44,0,44
112,公立,一般大學,0030,國立臺東大學,學士班(進修),男,142,30,6,0,0,1,0,2,0,0,1,0,0,0,2,0,0,24,0,24
112,公立,一般大學,0030,國立臺東大學,碩士班(日間),男,138,42,30,1,5,0,0,11,0,0,0,0,6,2,3,2,0,12,0,12
112,公立,一般大學,0030,國立臺東大學,碩士在職專班,男,182,37,25,3,0,1,0,15,0,0,0,0,5,0,0,1,0,12,0,12
112,公立,一般大學,0030,國立臺東大學,博士班,男,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
112,公立,一般大學,0030,國立臺東大學,學士班(日間),女,1817,100,57,6,6,20,3,5,0,1,0,7,0,2,3,3,1,43,0,43
112,公立,一般大學,0030,國立臺東大學,學士班(進修),女,220,26,14,3,3,1,0,4,1,1,0,0,1,0,0,0,0,12,0,12
112,公立,一般大學,0030,國立臺東大學,碩士班(日間),女,233,54,42,2,3,2,0,18,3,0,0,2,8,1,2,1,0,12,0,12
112,公立,一般大學,0030,國立臺東大學,碩士在職專班,女,482,86,67,8,1,0,0,32,5,9,0,0,5,0,7,0,0,19,0,19
112,公立,一般大學,0030,國立臺東大學,博士班,女,27,9,9,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,學士班(日間),男,2866,192,192,9,4,47,55,27,0,0,10,15,0,14,6,5,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,學士班(進修),男,252,27,27,1,1,0,1,17,0,1,2,2,0,0,2,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),男,358,40,40,1,3,2,0,18,0,1,2,4,7,0,2,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,男,116,28,28,1,1,1,0,13,0,1,0,1,6,1,3,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,博士班,男,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,學士班(日間),女,1612,65,65,12,7,15,6,6,2,0,0,7,0,5,3,2,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,學士班(進修),女,129,18,18,4,0,2,0,6,1,2,0,1,0,1,1,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),女,188,20,20,2,1,0,0,8,1,2,0,0,2,0,4,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,女,55,9,9,0,1,0,0,5,0,1,0,0,1,1,0,0,0,0,0,0
112,公立,一般大學,0031,國立宜蘭大學,博士班,女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0032,國立聯合大學,學士班(日間),男,4324,149,149,4,3,57,23,26,0,2,3,7,0,8,2,11,3,0,0,0
112,公立,一般大學,0032,國立聯合大學,學士班(進修),男,758,61,59,3,3,16,3,22,0,0,3,0,0,5,0,3,1,2,0,2
112,公立,一般大學,0032,國立聯合大學,碩士班(日間),男,308,19,19,1,1,4,0,7,0,0,1,0,4,0,1,0,0,0,0,0
112,公立,一般大學,0032,國立聯合大學,碩士在職專班,男,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0032,國立聯合大學,博士班,男,17,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0032,國立聯合大學,學士班(日間),女,1855,59,59,8,1,27,3,6,0,2,0,6,0,3,1,2,0,0,0,0
112,公立,一般大學,0032,國立聯合大學,學士班(進修),女,262,17,16,1,1,6,0,6,2,0,0,0,0,0,0,0,0,1,0,1
112,公立,一般大學,0032,國立聯合大學,碩士班(日間),女,134,24,24,0,0,0,0,8,1,5,0,0,9,0,0,1,0,0,0,0
112,公立,一般大學,0032,國立聯合大學,碩士在職專班,女,18,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
112,公立,一般大學,0032,國立聯合大學,博士班,女,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,二專(日間),男,77,10,10,0,0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,五專,男,308,7,7,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,學士班(日間),男,5924,248,248,15,11,107,52,24,0,0,13,5,0,17,2,1,1,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,學士班(進修),男,1822,131,131,7,7,32,17,46,0,2,10,1,0,0,7,2,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,碩士班(日間),男,856,63,63,4,7,8,2,17,0,1,2,3,12,5,2,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,碩士在職專班,男,133,11,11,0,0,0,0,8,0,0,1,0,2,0,0,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,博士班,男,44,9,9,0,0,0,0,5,0,0,0,1,0,2,1,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,五專,女,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,學士班(日間),女,1816,57,57,5,3,28,4,6,1,2,0,3,0,4,0,1,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,學士班(進修),女,404,39,39,4,3,8,5,13,1,2,0,0,0,1,1,1,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,碩士班(日間),女,185,10,10,1,2,0,0,1,1,0,0,2,2,0,1,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,碩士在職專班,女,64,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
112,公立,技專校院,0033,國立虎尾科技大學,博士班,女,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,五專,男,59,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,學士班(日間),男,280,42,40,2,2,6,0,2,0,0,1,12,0,0,3,2,10,2,0,2
112,公立,一般大學,0035,國立臺南藝術大學,碩士班(日間),男,203,49,49,1,2,0,0,12,0,4,0,3,11,0,6,0,10,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,碩士在職專班,男,11,8,8,0,0,0,0,4,0,0,0,0,1,0,0,1,2,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,博士班,男,26,13,13,0,0,0,0,5,0,1,1,0,3,0,2,0,1,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,五專,女,103,8,7,0,0,2,0,0,1,0,0,2,0,0,0,0,2,1,0,1
112,公立,一般大學,0035,國立臺南藝術大學,學士班(日間),女,522,46,46,6,2,12,0,2,0,1,0,10,0,0,3,0,10,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,碩士班(日間),女,350,110,110,8,6,0,0,22,0,3,0,4,34,0,5,0,28,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,碩士在職專班,女,43,28,28,1,0,0,0,15,0,2,0,0,2,0,3,0,5,0,0,0
112,公立,一般大學,0035,國立臺南藝術大學,博士班,女,41,12,12,0,1,0,0,2,0,0,0,1,5,0,2,0,1,0,0,0
112,公立,一般大學,0036,國立臺南大學,學士班(日間),男,1794,103,102,6,3,18,20,7,0,0,6,0,0,2,4,1,35,1,0,1
112,公立,一般大學,0036,國立臺南大學,學士班(進修),男,113,17,17,1,1,3,2,4,0,0,0,0,0,0,1,1,4,0,0,0
112,公立,一般大學,0036,國立臺南大學,碩士班(日間),男,424,96,96,3,9,4,0,49,0,1,0,1,21,1,5,2,0,0,0,0
112,公立,一般大學,0036,國立臺南大學,碩士在職專班,男,205,50,50,1,0,0,0,27,0,1,0,1,17,0,3,0,0,0,0,0
112,公立,一般大學,0036,國立臺南大學,博士班,男,58,15,15,1,0,0,0,5,0,1,0,0,6,0,2,0,0,0,0,0
112,公立,一般大學,0036,國立臺南大學,學士班(日間),女,2168,68,68,12,1,10,5,4,0,0,0,6,0,2,2,2,24,0,0,0
112,公立,一般大學,0036,國立臺南大學,學士班(進修),女,76,6,6,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0
112,公立,一般大學,0036,國立臺南大學,碩士班(日間),女,610,153,153,9,5,1,0,61,3,6,0,1,42,3,17,5,0,0,0,0
112,公立,一般大學,0036,國立臺南大學,碩士在職專班,女,430,83,83,0,0,0,0,34,2,14,0,1,25,0,7,0,0,0,0,0
112,公立,一般大學,0036,國立臺南大學,博士班,女,83,21,21,3,0,0,0,10,0,1,0,0,7,0,0,0,0,0,0,0
112,公立,一般大學,0037,國立臺北教育大學,學士班(日間),男,1119,61,56,5,2,25,1,4,0,0,5,10,0,1,1,2,0,5,0,5
112,公立,一般大學,0037,國立臺北教育大學,碩士班(日間),男,412,92,85,2,6,6,1,31,0,4,6,4,18,1,3,1,2,7,0,7
112,公立,一般大學,0037,國立臺北教育大學,碩士在職專班,男,275,64,64,2,1,2,0,32,0,7,0,1,16,0,2,1,0,0,0,0
112,公立,一般大學,0037,國立臺北教育大學,博士班,男,55,7,6,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
112,公立,一般大學,0037,國立臺北教育大學,學士班(日間),女,2233,70,68,8,0,33,0,5,1,1,0,16,0,4,0,0,0,2,0,2
112,公立,一般大學,0037,國立臺北教育大學,碩士班(日間),女,1048,261,256,7,6,13,0,85,8,26,0,8,83,2,7,7,4,5,0,5
112,公立,一般大學,0037,國立臺北教育大學,碩士在職專班,女,870,213,213,13,3,2,0,62,7,37,0,2,72,0,10,3,2,0,0,0
112,公立,一般大學,0037,國立臺北教育大學,博士班,女,83,32,32,4,0,0,0,16,1,6,0,0,3,0,2,0,0,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,學士班(日間),男,1141,64,63,4,0,21,4,9,0,0,2,6,0,12,1,3,1,1,1,0
112,公立,一般大學,0039,國立臺中教育大學,碩士班(日間),男,279,76,76,1,3,6,1,36,0,1,2,2,16,1,1,1,5,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,碩士在職專班,男,149,52,52,1,2,1,0,33,0,0,0,0,7,1,3,1,3,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,博士班,男,43,6,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,學士班(日間),女,2142,68,68,8,4,28,4,6,1,0,0,8,0,4,0,2,3,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,碩士班(日間),女,664,151,151,7,7,4,0,57,5,11,0,4,18,4,8,7,19,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,碩士在職專班,女,607,171,171,10,4,2,0,83,8,16,0,2,21,1,11,6,7,0,0,0
112,公立,一般大學,0039,國立臺中教育大學,博士班,女,65,19,19,0,1,0,0,11,0,1,0,0,6,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,五專,男,99,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,學士班(日間),男,1441,111,111,2,14,63,2,29,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,學士班(進修),男,108,25,25,2,6,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,碩士班(日間),男,31,19,19,0,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,碩士在職專班,男,24,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,五專,女,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,學士班(日間),女,829,55,55,1,10,38,0,5,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,學士班(進修),女,107,9,9,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,碩士班(日間),女,37,8,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0042,國立澎湖科技大學,碩士在職專班,女,19,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,技專校院,0043,國立勤益科技大學,二專(進修),男,180,39,22,0,0,2,1,10,0,0,3,1,0,0,4,1,0,17,0,17
112,公立,技專校院,0043,國立勤益科技大學,學士班(日間),男,5003,387,331,14,17,163,52,40,0,1,31,4,0,0,4,5,0,56,0,56
112,公立,技專校院,0043,國立勤益科技大學,學士班(進修),男,3427,222,161,14,2,36,14,70,0,0,9,5,0,0,5,3,3,61,0,61
112,公立,技專校院,0043,國立勤益科技大學,碩士班(日間),男,514,63,51,2,7,8,8,18,0,1,6,0,0,0,1,0,0,12,0,12
112,公立,技專校院,0043,國立勤益科技大學,碩士在職專班,男,248,31,21,0,1,0,0,6,0,1,1,0,8,0,4,0,0,10,0,10
112,公立,技專校院,0043,國立勤益科技大學,博士班,男,54,6,6,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0
112,公立,技專校院,0043,國立勤益科技大學,二專(進修),女,61,13,10,0,0,3,1,4,1,1,0,0,0,0,0,0,0,3,0,3
112,公立,技專校院,0043,國立勤益科技大學,學士班(日間),女,2220,108,95,5,9,48,15,9,5,1,0,1,0,0,2,0,0,13,0,13
112,公立,技專校院,0043,國立勤益科技大學,學士班(進修),女,633,57,42,2,1,10,4,18,0,1,0,1,0,0,2,3,0,15,0,15
112,公立,技專校院,0043,國立勤益科技大學,碩士班(日間),女,188,37,33,6,5,4,1,14,0,1,0,0,0,0,2,0,0,4,0,4
112,公立,技專校院,0043,國立勤益科技大學,碩士在職專班,女,66,12,10,0,0,1,2,2,0,2,0,0,3,0,0,0,0,2,0,2
112,公立,技專校院,0043,國立勤益科技大學,博士班,女,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,學士班(日間),男,1178,73,73,1,0,0,0,67,0,0,3,0,0,0,2,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,學士班(進修),男,45,7,7,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,碩士班(日間),男,208,49,49,0,0,0,0,43,0,4,1,0,0,0,0,1,0,0,0,0
112,公立,一般大學,0044,國立體育大學,碩士在職專班,男,125,31,31,1,0,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,博士班,男,92,23,23,0,0,0,0,19,0,2,0,0,0,0,1,1,0,0,0,0
112,公立,一般大學,0044,國立體育大學,學士班(日間),女,764,40,40,3,0,2,0,33,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,學士班(進修),女,25,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,碩士班(日間),女,163,47,47,0,0,0,0,41,0,5,0,0,0,0,0,1,0,0,0,0
112,公立,一般大學,0044,國立體育大學,碩士在職專班,女,112,24,24,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0044,國立體育大學,博士班,女,47,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
