學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
113,公立,一般大學,0001,國立政治大學,碩士班(日間),西班牙王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),宏都拉斯共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),波蘭共和國,歐洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),南非共和國,非洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),英國,歐洲,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),香港,港澳,62,29,33,0,0,0,0,0,0,62,29,33,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),烏干達共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),烏克蘭,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),秘魯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),馬來西亞,東協,61,21,40,19,6,13,42,15,27,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),荷蘭王國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),菲律賓共和國,東協,8,3,5,6,2,4,2,1,1,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),奧地利共和國,歐洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),新加坡共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),瑞士聯邦,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),葡萄牙共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),蒙古國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,大陸地區,大陸地區,73,36,37,0,0,0,0,0,0,0,0,0,73,36,37
113,公立,一般大學,0001,國立政治大學,博士班,大韓民國(南韓),其他亞洲地區,17,10,7,17,10,7,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,日本,其他亞洲地區,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,比利時王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,加拿大,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,博士班,印度,南亞,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
