學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
113,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),加拿大,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),海地共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,印度,南亞,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,印度尼西亞共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,泰國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,越南社會主義共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,公立,一般大學,0012,國立臺灣海洋大學,博士班,大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
113,公立,一般大學,0013,國立中正大學,學士班(日間),印度尼西亞共和國,東協,9,3,6,1,0,1,8,3,5,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,學士班(日間),馬來西亞,東協,12,6,6,1,0,1,11,6,5,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,學士班(日間),香港,港澳,12,7,5,0,0,0,0,0,0,12,7,5,0,0,0
113,公立,一般大學,0013,國立中正大學,學士班(日間),澳門,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
113,公立,一般大學,0013,國立中正大學,學士班(日間),摩洛哥王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),孟加拉人民共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),印度尼西亞共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),巴基斯坦,南亞,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),菲律賓共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),斯里蘭卡民主社會主義共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),泰國,東協,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),越南社會主義共和國,東協,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),香港,港澳,5,3,2,0,0,0,0,0,0,5,3,2,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),吐瓦魯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),索馬利蘭共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
113,公立,一般大學,0013,國立中正大學,博士班,印度,南亞,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,巴基斯坦,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,越南社會主義共和國,東協,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0013,國立中正大學,博士班,大陸地區,大陸地區,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),馬來西亞,東協,7,1,6,2,1,1,5,0,5,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),香港,港澳,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),澳門,港澳,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,學士班(日間),阿根廷,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),印度尼西亞共和國,東協,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),越南社會主義共和國,東協,9,7,2,9,7,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),香港,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
113,公立,一般大學,0014,國立高雄師範大學,博士班,澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,博士班,南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0014,國立高雄師範大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
113,公立,一般大學,0015,國立彰化師範大學,學士班(日間),印度尼西亞共和國,東協,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,學士班(日間),馬來西亞,東協,31,9,22,2,0,2,29,9,20,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,學士班(日間),香港,港澳,14,10,4,0,0,0,0,0,0,14,10,4,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,學士班(日間),澳門,港澳,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,學士班(日間),美國,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),印度尼西亞共和國,東協,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),馬來西亞,東協,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),新加坡共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),哈薩克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,博士班,馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,博士班,英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0015,國立彰化師範大學,博士班,大陸地區,大陸地區,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3
113,公立,一般大學,0017,國立臺北大學,學士班(日間),緬甸,東協,10,1,9,0,0,0,10,1,9,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),印度尼西亞共和國,東協,8,3,5,2,1,1,6,2,4,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),日本,其他亞洲地區,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),馬來西亞,東協,19,9,10,0,0,0,19,9,10,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),菲律賓共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),新加坡共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),汶萊和平之國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),香港,港澳,26,13,13,0,0,0,0,0,0,26,13,13,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,學士班(日間),美國,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),柬埔寨王國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),印度尼西亞共和國,東協,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),馬來西亞,東協,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),泰國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),越南社會主義共和國,東協,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),香港,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),索馬利蘭共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),義大利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
113,公立,一般大學,0017,國立臺北大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0017,國立臺北大學,博士班,大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),印度尼西亞共和國,東協,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),日本,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),馬來西亞,東協,20,9,11,1,0,1,19,9,10,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),香港,港澳,24,10,14,0,0,0,0,0,0,24,10,14,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),南非共和國,非洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,學士班(日間),史瓦帝尼王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,碩士班(日間),印度尼西亞共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,碩士班(日間),馬來西亞,東協,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,碩士班(日間),泰國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,碩士班(日間),越南社會主義共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,碩士班(日間),香港,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
113,公立,一般大學,0018,國立嘉義大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
113,公立,一般大學,0018,國立嘉義大學,博士班,印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0018,國立嘉義大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),印度尼西亞共和國,東協,22,11,11,0,0,0,22,11,11,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),日本,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),馬來西亞,東協,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),越南社會主義共和國,東協,4,0,4,1,0,1,3,0,3,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),香港,港澳,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,學士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0019,國立高雄大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),印度尼西亞共和國,東協,22,5,17,6,3,3,16,2,14,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),馬來西亞,東協,31,13,18,1,0,1,30,13,17,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),菲律賓共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),泰國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),越南社會主義共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),香港,港澳,21,7,14,0,0,0,0,0,0,21,7,14,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),澳門,港澳,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),蒙古國,其他亞洲地區,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),吉爾吉斯,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),帛琉共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),馬拉威共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),史瓦帝尼王國,非洲,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),烏克蘭,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),宏都拉斯共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),貝里斯,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),聖露西亞,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),秘魯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),印度,南亞,10,8,2,10,8,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),印度尼西亞共和國,東協,15,8,7,15,8,7,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),馬來西亞,東協,6,3,3,2,1,1,4,2,2,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),越南社會主義共和國,東協,17,3,14,16,3,13,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),香港,港澳,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),蒙古國,其他亞洲地區,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),馬拉威共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),史瓦帝尼王國,非洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),美國,北美洲,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,碩士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
113,公立,一般大學,0020,國立東華大學,博士班,印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,博士班,印度尼西亞共和國,東協,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,博士班,菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,博士班,泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,博士班,越南社會主義共和國,東協,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,博士班,馬拉威共和國,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0020,國立東華大學,博士班,大陸地區,大陸地區,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),緬甸,東協,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),印度尼西亞共和國,東協,22,8,14,0,0,0,22,8,14,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),馬來西亞,東協,35,18,17,0,0,0,35,18,17,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),泰國,東協,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),香港,港澳,26,15,11,0,0,0,0,0,0,26,15,11,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,學士班(日間),澳門,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),緬甸,東協,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),印度尼西亞共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),馬來西亞,東協,7,3,4,1,1,0,6,2,4,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),越南社會主義共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),香港,港澳,10,6,4,0,0,0,0,0,0,10,6,4,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),捷克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0021,國立暨南國際大學,博士班,緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
