學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
112,公立,一般大學,0003,國立臺灣大學,博士班,智利,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,新加坡共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,義大利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,葉門共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,蒙古國,其他亞洲地區,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,德意志聯邦共和國,歐洲,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,澳大利亞,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,土耳其共和國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,大陸地區,大陸地區,108,70,38,0,0,0,0,0,0,0,0,0,108,70,38
112,公立,一般大學,0003,國立臺灣大學,博士班,日本,其他亞洲地區,13,8,5,13,8,5,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,加拿大,北美洲,5,4,1,1,0,1,4,4,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,史瓦帝尼王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,瓜地馬拉共和國,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,印度尼西亞共和國,東協,50,26,24,47,25,22,3,1,2,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,貝里斯,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,貝南共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,波蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,法國,歐洲,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,肯亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,南非共和國,非洲,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,柬埔寨王國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,約旦哈什米王國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,英國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,香港,港澳,22,14,8,0,0,0,0,0,0,22,14,8,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,哥倫比亞共和國,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,埃及阿拉伯共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,泰國,東協,18,7,11,18,7,11,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,秘魯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,馬來西亞,東協,48,27,21,21,11,10,27,16,11,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,荷蘭王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,斯洛維尼亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,菲律賓共和國,東協,14,9,5,13,9,4,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,越南社會主義共和國,東協,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,奧地利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,愛爾蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,瑞士聯邦,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,緬甸,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0003,國立臺灣大學,博士班,澳門,港澳,11,8,3,0,0,0,0,0,0,11,8,3,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),日本,其他亞洲地區,98,27,71,83,26,57,15,1,14,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),伊朗伊斯蘭共和國,其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),沙烏地阿拉伯王國,其他亞洲地區,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),香港,港澳,156,67,89,0,0,0,0,0,0,156,67,89,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),哥斯大黎加共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),荷蘭王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),新加坡共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),緬甸,東協,124,32,92,0,0,0,124,32,92,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),大韓民國(南韓),其他亞洲地區,26,9,17,19,6,13,7,3,4,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),巴拉圭,中南美洲,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),以色列,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),加拿大,北美洲,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),史瓦帝尼王國,非洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),印度尼西亞共和國,東協,111,32,79,22,5,17,89,27,62,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),波蘭共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),法國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),阿根廷,中南美洲,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),玻利維亞共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),美國,北美洲,11,4,7,6,3,3,5,1,4,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),英國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),泰國,東協,23,5,18,13,5,8,10,0,10,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),馬來西亞,東協,193,71,122,9,5,4,184,66,118,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),菲律賓共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),越南社會主義共和國,東協,84,8,76,62,2,60,22,6,16,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),瑞士聯邦,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),澳門,港澳,84,38,46,0,0,0,0,0,0,84,38,46,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),土耳其共和國,其他亞洲地區,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),大陸地區,大陸地區,69,26,43,0,0,0,0,0,0,0,0,0,69,26,43
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,9,1,8,7,1,6,2,0,2,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),巴拉圭,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),加拿大,北美洲,6,1,5,3,1,2,3,0,3,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),伊拉克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),匈牙利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),貝里斯,中南美洲,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),波蘭共和國,歐洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),南非共和國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),英國,歐洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),挪威王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),泰國,東協,24,8,16,22,7,15,2,1,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),紐西蘭,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),馬來西亞,東協,82,33,49,14,8,6,68,25,43,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),捷克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),菲律賓共和國,東協,11,2,9,10,2,8,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),越南社會主義共和國,東協,45,8,37,40,5,35,5,3,2,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),聖露西亞,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),德意志聯邦共和國,歐洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),澳大利亞,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),澳門,港澳,39,19,20,0,0,0,0,0,0,39,19,20,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),日本,其他亞洲地區,19,7,12,18,7,11,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),印度,南亞,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),印度尼西亞共和國,東協,31,11,20,22,8,14,9,3,6,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),西班牙王國,歐洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),美國,北美洲,24,14,10,23,14,9,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),香港,港澳,64,26,38,0,0,0,0,0,0,64,26,38,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),烏克蘭,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),秘魯共和國,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),荷蘭王國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),新加坡共和國,東協,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),義大利共和國,歐洲,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),寮人民民主共和國(寮國),東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),緬甸,東協,8,1,7,4,1,3,4,0,4,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,大陸地區,大陸地區,57,18,39,0,0,0,0,0,0,0,0,0,57,18,39
112,公立,一般大學,0004,國立臺灣師範大學,博士班,巴西聯邦共和國,中南美洲,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,加拿大,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,瓜地馬拉共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,匈牙利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,印度尼西亞共和國,東協,16,6,10,16,6,10,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,貝南共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,尚比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,法國,歐洲,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,南非共和國,非洲,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,香港,港澳,7,5,2,0,0,0,0,0,0,7,5,2,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,泰國,東協,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,馬來西亞,東協,11,3,8,6,1,5,5,2,3,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,荷蘭王國,歐洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,越南社會主義共和國,東協,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,愛爾蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,墨西哥合眾國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,澳門,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,大韓民國(南韓),其他亞洲地區,10,2,8,10,2,8,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,日本,其他亞洲地區,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,印度,南亞,12,7,5,12,7,5,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,吐瓦魯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,西班牙王國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,俄羅斯聯邦,其他亞洲地區,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,美國,北美洲,8,7,1,8,7,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,烏克蘭,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,捷克共和國,歐洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,菲律賓共和國,東協,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,新加坡共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,聖文森(及格瑞那丁),中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0004,國立臺灣師範大學,博士班,葡萄牙共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),土庫曼,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),巴西聯邦共和國,中南美洲,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),日本,其他亞洲地區,49,23,26,37,17,20,12,6,6,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),史瓦帝尼王國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),西班牙王國,歐洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),約旦哈什米王國,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),美國,北美洲,6,3,3,2,1,1,4,2,2,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),英國,歐洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),泰國,東協,23,10,13,7,3,4,16,7,9,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),馬來西亞,東協,345,217,128,25,14,11,320,203,117,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),莫三比克共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),菲律賓共和國,東協,5,3,2,4,2,2,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),新加坡共和國,東協,5,3,2,2,1,1,3,2,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),葡萄牙共和國,歐洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),諾魯共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),薩爾瓦多,中南美洲,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),大陸地區,大陸地區,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3
112,公立,一般大學,0005,國立成功大學,學士班(日間),大韓民國(南韓),其他亞洲地區,15,7,8,12,5,7,3,2,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),巴拉圭,中南美洲,35,17,18,32,15,17,3,2,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),加拿大,北美洲,5,3,2,0,0,0,5,3,2,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),尼加拉瓜,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),印度尼西亞共和國,東協,173,100,73,37,20,17,136,80,56,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),宏都拉斯共和國,中南美洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),貝里斯,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),阿根廷,中南美洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),南非共和國,非洲,3,0,3,1,0,1,2,0,2,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),香港,港澳,145,92,53,0,0,0,0,0,0,145,92,53,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),挪威王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),海地共和國,中南美洲,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),烏茲別克共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),索羅門群島,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),馬紹爾群島共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),斐濟群島共和國,其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
112,公立,一般大學,0005,國立成功大學,學士班(日間),越南社會主義共和國,東協,35,19,16,19,8,11,16,11,5,0,0,0,0,0,0
