學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
111,公立,技專校院,0022,國立臺灣科技大學,99999036,不分系學士班_不分系學士專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,碩士班(日間),2,0,2,11.11
111,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,博士班,16,8,8,23.53
111,公立,技專校院,0023,國立雲林科技大學,02111013,數位媒體設計系碩士班,碩士班(日間),4,4,0,5.13
111,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系,學士班(日間),29,10,19,13.88
111,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系碩士班,碩士班(日間),4,2,2,5.80
111,公立,技專校院,0023,國立雲林科技大學,02112013,數位媒體設計系,學士班(日間),41,17,24,16.40
111,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,碩士班(日間),1,1,0,2.86
111,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,博士班,19,11,8,18.45
111,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系,學士班(日間),17,6,11,8.06
111,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系_香港二技專班,學士班(日間),1,0,1,100.00
111,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系碩士班,碩士班(日間),3,2,1,5.26
111,公立,技專校院,0023,國立雲林科技大學,02122067,跨域整合設計學士學位學程,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系,學士班(日間),9,5,4,4.84
111,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系碩士班,碩士班(日間),3,2,1,4.69
111,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系,學士班(日間),3,0,3,1.31
111,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系_香港二技專班,學士班(日間),3,1,2,100.00
111,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系碩士班,碩士班(日間),6,3,3,9.84
111,公立,技專校院,0023,國立雲林科技大學,02199017,設計學院_設計技優專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系,學士班(日間),5,1,4,1.91
111,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系_香港二技專班,學士班(日間),4,2,2,100.00
111,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系碩士班,碩士班(日間),1,0,1,2.00
111,公立,技專校院,0023,國立雲林科技大學,02322003,漢學應用研究所,碩士班(日間),1,1,0,3.13
111,公立,技專校院,0023,國立雲林科技大學,04111018,會計系,學士班(日間),3,1,2,1.38
111,公立,技專校院,0023,國立雲林科技大學,04111018,會計系博士班,博士班,3,1,2,30.00
111,公立,技專校院,0023,國立雲林科技大學,04111018,會計系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系,學士班(日間),4,4,0,1.81
111,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系博士班,博士班,9,2,7,32.14
111,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系碩士班,碩士班(日間),3,1,2,3.95
111,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系,學士班(日間),30,17,13,10.38
111,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系博士班,博士班,15,7,8,21.13
111,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系碩士班,碩士班(日間),23,9,14,20.54
111,公立,技專校院,0023,國立雲林科技大學,04131022,國際管理學士學位學程,學士班(日間),8,4,4,7.92
111,公立,技專校院,0023,國立雲林科技大學,04131057,產業經營專業博士學位學程,博士班,0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,04199023,創業管理碩士學位學程,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,04212031,科技法律研究所,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,06111066,智慧數據科學研究所,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系,學士班(日間),12,10,2,3.26
111,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系_人工智慧技優專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系博士班,博士班,8,6,2,38.10
111,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系碩士班,碩士班(日間),2,2,0,1.98
111,公立,技專校院,0023,國立雲林科技大學,06131065,國際人工智慧管理研究所,碩士班(日間),2,2,0,12.50
111,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系,學士班(日間),1,0,1,0.23
111,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系博士班,博士班,2,0,2,40.00
111,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系碩士班,碩士班(日間),2,1,1,1.79
111,公立,技專校院,0023,國立雲林科技大學,07112047,材料科技研究所,碩士班(日間),1,0,1,2.22
111,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系_香港二技專班,學士班(日間),1,1,0,100.00
111,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系博士班,博士班,2,1,1,25.00
111,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07141033,電機工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07141033,電機工程系碩士班,碩士班(日間),2,2,0,1.12
111,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系,學士班(日間),2,2,0,0.36
111,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系_香港二技專班,學士班(日間),1,1,0,100.00
111,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系博士班,博士班,4,3,1,33.33
111,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系,學士班(日間),20,19,1,7.04
111,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系碩士班,碩士班(日間),2,1,1,1.46
111,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系,學士班(日間),5,4,1,1.00
111,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系_智能示範鑄造產學攜手合作專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系博士班,博士班,8,7,1,42.11
111,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系碩士班,碩士班(日間),4,3,1,3.20
111,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系,學士班(日間),3,3,0,0.75
111,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系博士班,博士班,1,1,0,5.88
111,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技研究所,博士班,11,8,3,18.97
111,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技菁英班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07199062,智慧機器人學士學位學程,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系,學士班(日間),18,4,14,8.70
111,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系碩士班,碩士班(日間),8,2,6,13.33
111,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系_香港二技專班,學士班(日間),2,2,0,100.00
111,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系碩士班,碩士班(日間),15,10,5,26.32
111,公立,技專校院,0023,國立雲林科技大學,10152053,休閒運動研究所,碩士班(日間),2,1,1,6.67
111,公立,技專校院,0023,國立雲林科技大學,99999006,前瞻學士學位學程,學士班(日間),2,0,2,4.17
111,公立,技專校院,0023,國立雲林科技大學,99999064,未來學院_智能示範鑄造產學攜手合作專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,99999064,未來學院_機器人技優專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0023,國立雲林科技大學,99999064,應用工程科技學士專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,01118001,技術及職業教育研究所,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,02125003,時尚設計與管理系,學士班(日間),5,1,4,2.45
111,公立,技專校院,0024,國立屏東科技大學,02125003,時尚設計與管理系_時尚技藝精進技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,02125003,時尚設計與管理系碩士班,碩士班(日間),1,0,1,3.85
111,公立,技專校院,0024,國立屏東科技大學,02311002,應用外語系,學士班(日間),2,1,1,0.98
111,公立,技專校院,0024,國立屏東科技大學,02311002,應用外語系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,03143004,客家文化產業研究所,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,04121007,財務金融國際學士學位學程,學士班(日間),3,1,2,4.55
111,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系,學士班(日間),4,2,2,1.11
111,公立,技專校院,0024,國立屏東科技大學,04131005,企業管理系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,04199008,科技管理研究所,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,04199009,工業管理系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系,學士班(日間),6,4,2,2.79
111,公立,技專校院,0024,國立屏東科技大學,05121015,生物科技系碩士班,碩士班(日間),11,7,4,25.58
111,公立,技專校院,0024,國立屏東科技大學,05121016,農學院生物資源博士班,博士班,1,1,0,3.57
111,公立,技專校院,0024,國立屏東科技大學,05121049,動物疫苗科技研究所,碩士班(日間),2,2,0,6.67
111,公立,技專校院,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,碩士班(日間),4,2,2,80.00
111,公立,技專校院,0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,博士班,5,3,2,33.33
111,公立,技專校院,0024,國立屏東科技大學,05221014,野生動物保育研究所,碩士班(日間),3,1,2,5.45
111,公立,技專校院,0024,國立屏東科技大學,05292040,水土保持系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,05292040,水土保持系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系,學士班(日間),1,0,1,0.43
111,公立,技專校院,0024,國立屏東科技大學,06131017,資訊管理系碩士班,碩士班(日間),2,0,2,4.44
111,公立,技專校院,0024,國立屏東科技大學,07112024,材料工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07112024,材料工程系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07112065,先進材料學士學位學程,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系,學士班(日間),1,1,0,0.30
111,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系博士班,博士班,1,1,0,4.55
111,公立,技專校院,0024,國立屏東科技大學,07121025,環境工程與科學系碩士班,碩士班(日間),1,0,1,2.13
111,公立,技專校院,0024,國立屏東科技大學,07141069,智慧機電學士學位學程,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系,學士班(日間),1,1,0,0.26
111,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系_知能精進技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系_精密加工專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07151018,機械工程系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07151020,生物機電工程系碩士班,碩士班(日間),1,1,0,3.45
111,公立,技專校院,0024,國立屏東科技大學,07161019,車輛工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07161019,車輛工程系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系,學士班(日間),6,5,1,1.40
111,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系博士班,博士班,8,4,4,36.36
111,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學系碩士班,碩士班(日間),2,0,2,3.08
111,公立,技專校院,0024,國立屏東科技大學,07211037,食品科學國際碩士學位學程,碩士班(日間),17,4,13,89.47
111,公立,技專校院,0024,國立屏東科技大學,07211066,食品安全管理研究所,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,07312027,景觀暨遊憩管理研究所,碩士班(日間),1,1,0,2.94
111,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系,學士班(日間),1,1,0,0.29
111,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系博士班,博士班,3,2,1,14.29
111,公立,技專校院,0024,國立屏東科技大學,07321021,土木工程系碩士班,碩士班(日間),1,1,0,4.00
111,公立,技專校院,0024,國立屏東科技大學,07321022,土壤與水工程國際碩士學位學程,碩士班(日間),1,1,0,50.00
111,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系,學士班(日間),36,31,5,8.35
111,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系博士班,博士班,1,1,0,4.55
111,公立,技專校院,0024,國立屏東科技大學,08111029,農園生產系碩士班,碩士班(日間),3,3,0,8.33
111,公立,技專校院,0024,國立屏東科技大學,08112032,動物科學與畜產系,學士班(日間),15,7,8,5.54
111,公立,技專校院,0024,國立屏東科技大學,08112032,動物科學與畜產系碩士班,碩士班(日間),2,0,2,6.06
111,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系,學士班(日間),4,2,2,1.83
111,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系_多元農企業技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理系碩士班,碩士班(日間),2,1,1,10.53
111,公立,技專校院,0024,國立屏東科技大學,08193036,農企業管理國際碩士學位學程,碩士班(日間),5,3,2,100.00
111,公立,技專校院,0024,國立屏東科技大學,08194035,植物醫學系,學士班(日間),1,0,1,0.48
111,公立,技專校院,0024,國立屏東科技大學,08194035,植物醫學系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,學士班(日間),51,31,20,28.65
111,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系博士班,博士班,78,45,33,84.78
111,公立,技專校院,0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系碩士班,碩士班(日間),50,30,20,86.21
111,公立,技專校院,0024,國立屏東科技大學,08211041,森林系,學士班(日間),5,3,2,2.13
111,公立,技專校院,0024,國立屏東科技大學,08211041,森林系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系,學士班(日間),2,1,1,0.86
111,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系_木藝技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08211043,木材科學與設計系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系,學士班(日間),17,15,2,6.80
111,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系博士班,博士班,0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08312046,水產養殖系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,碩士班(日間),1,1,0,25.00
111,公立,技專校院,0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,博士班,5,2,3,62.50
111,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系,學士班(日間),55,16,39,13.45
111,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系博士班,博士班,5,1,4,38.46
111,公立,技專校院,0024,國立屏東科技大學,08411048,獸醫學系碩士班,碩士班(日間),3,3,0,11.11
111,公立,技專校院,0024,國立屏東科技大學,09221052,幼兒保育系,學士班(日間),1,0,1,0.41
111,公立,技專校院,0024,國立屏東科技大學,09221052,幼兒保育系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,09231051,社會工作系,學士班(日間),3,2,1,1.30
111,公立,技專校院,0024,國立屏東科技大學,09231051,社會工作系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0024,國立屏東科技大學,10131054,餐旅管理系,學士班(日間),31,14,17,8.96
111,公立,技專校院,0024,國立屏東科技大學,10131054,餐旅管理系碩士班,碩士班(日間),1,1,0,5.56
111,公立,技專校院,0024,國立屏東科技大學,10152057,休閒運動健康系,學士班(日間),5,4,1,2.67
111,公立,技專校院,0024,國立屏東科技大學,10152057,休閒運動健康系碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,碩士班(日間),2,2,0,5.00
111,公立,技專校院,0025,國立臺北科技大學,01118001,技術及職業教育研究所,博士班,4,4,0,6.90
111,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系,學士班(日間),77,30,47,25.67
111,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,學士班(日間),12,4,8,100.00
111,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_互動設計與創新外國學生專班,碩士班(日間),27,9,18,100.00
111,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系_香港二技專班,學士班(日間),5,1,4,100.00
111,公立,技專校院,0025,國立臺北科技大學,02112007,互動設計系碩士班,碩士班(日間),7,3,4,12.50
111,公立,技專校院,0025,國立臺北科技大學,02122003,設計學院設計博士班,博士班,22,10,12,29.33
111,公立,技專校院,0025,國立臺北科技大學,02122004,創意設計學士班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系,學士班(日間),71,24,47,24.91
111,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系_香港二技專班,學士班(日間),4,0,4,100.00
111,公立,技專校院,0025,國立臺北科技大學,02123009,工業設計系創新設計碩士班,碩士班(日間),6,3,3,6.90
111,公立,技專校院,0025,國立臺北科技大學,02299018,文化事業發展系,學士班(日間),5,0,5,2.98
111,公立,技專校院,0025,國立臺北科技大學,02299018,文化事業發展系碩士班,碩士班(日間),1,1,0,3.85
111,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系,學士班(日間),12,2,10,6.49
111,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系_香港二技專班,學士班(日間),1,0,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,02311002,應用英文系碩士班,碩士班(日間),7,2,5,13.46
111,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系,學士班(日間),50,20,30,20.41
111,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系_香港二技專班,學士班(日間),6,2,4,100.00
111,公立,技專校院,0025,國立臺北科技大學,04131011,經營管理系碩士班,碩士班(日間),33,8,25,26.83
111,公立,技專校院,0025,國立臺北科技大學,04131015,管理學院_外國學生專班IMBA專班,碩士班(日間),38,7,31,100.00
111,公立,技專校院,0025,國立臺北科技大學,04131020,管理學院管理博士班,博士班,22,11,11,21.78
111,公立,技專校院,0025,國立臺北科技大學,04199021,管理學院_外國學生專班IMBA專班,碩士班(日間),25,11,14,100.00
111,公立,技專校院,0025,國立臺北科技大學,04199021,管理學院_金融科技與創新創業外國學生(IMFI)專班,碩士班(日間),8,2,6,100.00
111,公立,技專校院,0025,國立臺北科技大學,04212024,智慧財產權研究所,碩士班(日間),2,2,0,4.65
111,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系,學士班(日間),44,21,23,16.99
111,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系_香港二技專班,學士班(日間),1,1,0,100.00
111,公立,技專校院,0025,國立臺北科技大學,06131016,資訊與財金管理系碩士班,碩士班(日間),18,6,12,20.00
111,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系,學士班(日間),34,29,5,13.55
111,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系_香港二技專班,學士班(日間),4,3,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系博士班,博士班,0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,06131034,資訊工程系碩士班,碩士班(日間),4,4,0,2.30
111,公立,技專校院,0025,國立臺北科技大學,06199077,人工智慧科技碩士學位學程,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系,學士班(日間),18,5,13,3.25
111,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系_香港二技專班,學士班(日間),2,1,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系化學工程碩士班,碩士班(日間),6,4,2,3.24
111,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系生化與生醫工程碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07111048,化學工程與生物科技系博士班,博士班,6,4,2,15.00
111,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子博士班,博士班,5,4,1,14.71
111,公立,技專校院,0025,國立臺北科技大學,07111053,分子科學與工程系有機高分子碩士班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,碩士班(日間),3,0,3,2.83
111,公立,技專校院,0025,國立臺北科技大學,07112057,材料科學與工程研究所,博士班,5,3,2,21.74
111,公立,技專校院,0025,國立臺北科技大學,07112058,材料及資源工程系,學士班(日間),2,0,2,0.48
111,公立,技專校院,0025,國立臺北科技大學,07112059,資源工程研究所,碩士班(日間),5,3,2,7.81
111,公立,技專校院,0025,國立臺北科技大學,07112059,資源工程研究所,博士班,1,1,0,5.56
111,公立,技專校院,0025,國立臺北科技大學,07112067,工程學院_能源與光電材料外國學生專班,博士班,38,21,17,100.00
111,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,碩士班(日間),3,3,0,3.49
111,公立,技專校院,0025,國立臺北科技大學,07121063,環境工程與管理研究所,博士班,6,3,3,54.55
111,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系_能源冷凍空調與車輛外國學生專班,碩士班(日間),4,3,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系博士班,博士班,2,2,0,8.70
111,公立,技專校院,0025,國立臺北科技大學,07132068,能源與冷凍空調工程系碩士班,碩士班(日間),2,0,2,1.87
111,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系,學士班(日間),24,21,3,4.31
111,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系_香港二技專班,學士班(日間),6,6,0,100.00
111,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系_電力電子產碩專班,碩士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系博士班,博士班,9,7,2,18.00
111,公立,技專校院,0025,國立臺北科技大學,07141025,電機工程系碩士班,碩士班(日間),11,9,2,3.33
111,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系,學士班(日間),23,19,4,5.26
111,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系_香港二技專班,學士班(日間),3,3,0,100.00
111,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系博士班,博士班,1,1,0,2.22
111,公立,技專校院,0025,國立臺北科技大學,07141028,電子工程系碩士班,碩士班(日間),4,2,2,1.43
111,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系,學士班(日間),2,1,1,1.05
111,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系博士班,博士班,5,5,0,33.33
111,公立,技專校院,0025,國立臺北科技大學,07141032,光電工程系碩士班,碩士班(日間),2,2,0,1.14
111,公立,技專校院,0025,國立臺北科技大學,07141035,電資學士班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,學士班(日間),27,24,3,100.00
111,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,碩士班(日間),29,22,7,100.00
111,公立,技專校院,0025,國立臺北科技大學,07141036,電資學院_外國學生專班,博士班,24,19,5,100.00
111,公立,技專校院,0025,國立臺北科技大學,07141044,自動化科技研究所,碩士班(日間),5,5,0,4.95
111,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系,學士班(日間),25,24,1,5.35
111,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系_香港二技專班,學士班(日間),1,1,0,100.00
111,公立,技專校院,0025,國立臺北科技大學,07151037,機械工程系機電整合碩士班,碩士班(日間),8,7,1,3.70
111,公立,技專校院,0025,國立臺北科技大學,07151038,機電學士班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07151038,機電學院_機械與自動化外國學生專班,碩士班(日間),13,13,0,100.00
111,公立,技專校院,0025,國立臺北科技大學,07151038,機電學院_機電技優領航專班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07151038,機電學院_機電科技外國學生專班,博士班,2,1,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,07151040,機電學院_機電科技外國學生專班,博士班,10,9,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,07151040,機電學院機電科技博士班,博士班,4,4,0,7.55
111,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,碩士班(日間),6,4,2,4.20
111,公立,技專校院,0025,國立臺北科技大學,07151043,製造科技研究所,博士班,8,8,0,29.63
111,公立,技專校院,0025,國立臺北科技大學,07151073,智慧自動化工程科,五專,1,1,0,0.67
111,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系,學士班(日間),5,4,1,2.53
111,公立,技專校院,0025,國立臺北科技大學,07161042,車輛工程系碩士班,碩士班(日間),2,1,1,2.08
111,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系,學士班(日間),20,12,8,5.92
111,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系_香港二技專班,學士班(日間),1,0,1,100.00
111,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系博士班,博士班,4,3,1,12.90
111,公立,技專校院,0025,國立臺北科技大學,07191022,工業工程與管理系碩士班,碩士班(日間),10,4,6,7.14
111,公立,技專校院,0025,國立臺北科技大學,07194065,工程科技學士班,學士班(日間),0,0,0,0.00
111,公立,技專校院,0025,國立臺北科技大學,07311071,建築系,學士班(日間),23,11,12,10.41
